,0,1,2,3,4,5,6
0,0.982,0.002,0.008,0.0,0.0,0.008,0.0
1,0.994,0.0,0.002,0.0,0.0,0.002,0.002
2,0.992,0.002,0.002,0.002,0.0,0.0,0.002
3,0.906,0.03,0.026,0.008,0.016,0.01,0.004
4,0.806,0.074,0.038,0.026,0.0,0.038,0.018
5,0.996,0.0,0.004,0.0,0.0,0.0,0.0
6,0.964,0.0,0.016,0.0,0.012,0.002,0.006
7,0.982,0.004,0.01,0.0,0.0,0.004,0.0
8,0.978,0.01,0.0,0.002,0.004,0.004,0.002
9,0.972,0.012,0.01,0.004,0.002,0.0,0.0
10,0.994,0.002,0.002,0.0,0.0,0.002,0.0
11,0.984,0.0,0.0,0.0,0.006,0.008,0.002
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.946,0.014,0.006,0.008,0.004,0.006,0.016
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.934,0.038,0.006,0.004,0.004,0.006,0.008
16,0.946,0.0,0.02,0.014,0.002,0.014,0.004
17,0.976,0.002,0.018,0.002,0.0,0.002,0.0
18,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.988,0.0,0.006,0.0,0.0,0.006,0.0
20,0.72,0.032,0.092,0.004,0.01,0.06,0.082
21,0.954,0.012,0.01,0.0,0.004,0.012,0.008
22,0.852,0.052,0.004,0.026,0.0,0.038,0.028
23,0.828,0.01,0.046,0.014,0.006,0.066,0.03
24,0.976,0.004,0.004,0.002,0.006,0.008,0.0
25,0.854,0.072,0.036,0.014,0.006,0.016,0.002
26,0.884,0.022,0.034,0.016,0.004,0.032,0.008
27,0.592,0.026,0.058,0.032,0.05,0.134,0.108
28,0.93,0.024,0.014,0.0,0.006,0.008,0.018
29,0.984,0.004,0.002,0.0,0.002,0.006,0.002
30,0.98,0.004,0.002,0.0,0.0,0.01,0.004
31,0.968,0.0,0.016,0.004,0.004,0.008,0.0
32,0.994,0.006,0.0,0.0,0.0,0.0,0.0
33,0.968,0.0,0.018,0.0,0.006,0.004,0.004
34,0.972,0.0,0.0,0.0,0.002,0.018,0.008
35,0.79,0.006,0.076,0.024,0.026,0.052,0.026
36,0.922,0.012,0.016,0.002,0.02,0.02,0.008
37,0.992,0.0,0.004,0.0,0.002,0.002,0.0
38,0.958,0.004,0.016,0.0,0.002,0.018,0.002
39,0.986,0.008,0.0,0.0,0.002,0.002,0.002
40,0.992,0.0,0.004,0.0,0.0,0.002,0.002
41,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.982,0.012,0.0,0.002,0.002,0.002,0.0
43,0.802,0.01,0.02,0.046,0.016,0.092,0.014
44,0.982,0.01,0.004,0.0,0.002,0.0,0.002
45,0.994,0.0,0.006,0.0,0.0,0.0,0.0
46,0.656,0.036,0.046,0.066,0.042,0.118,0.036
47,0.94,0.024,0.012,0.002,0.006,0.008,0.008
48,0.702,0.008,0.07,0.048,0.03,0.102,0.04
49,0.952,0.014,0.008,0.0,0.004,0.016,0.006
50,0.99,0.006,0.002,0.002,0.0,0.0,0.0
51,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.99,0.002,0.002,0.004,0.0,0.002,0.0
53,0.986,0.0,0.0,0.004,0.004,0.002,0.004
54,0.994,0.0,0.0,0.002,0.0,0.004,0.0
55,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.93,0.024,0.0,0.008,0.004,0.02,0.014
57,0.982,0.002,0.004,0.002,0.006,0.002,0.002
58,0.988,0.0,0.0,0.002,0.006,0.0,0.004
59,0.99,0.004,0.004,0.002,0.0,0.0,0.0
60,0.998,0.0,0.0,0.0,0.0,0.0,0.002
61,0.936,0.002,0.01,0.006,0.016,0.02,0.01
62,0.998,0.0,0.0,0.0,0.002,0.0,0.0
63,0.904,0.004,0.02,0.008,0.008,0.038,0.018
64,0.974,0.002,0.004,0.0,0.006,0.01,0.004
65,0.992,0.0,0.004,0.0,0.002,0.0,0.002
66,0.998,0.002,0.0,0.0,0.0,0.0,0.0
67,0.998,0.0,0.0,0.0,0.0,0.002,0.0
68,0.788,0.072,0.044,0.004,0.012,0.038,0.042
69,0.998,0.0,0.002,0.0,0.0,0.0,0.0
70,0.858,0.066,0.018,0.006,0.016,0.024,0.012
71,0.982,0.002,0.008,0.002,0.004,0.002,0.0
72,0.988,0.002,0.006,0.002,0.0,0.002,0.0
73,0.98,0.004,0.002,0.0,0.004,0.002,0.008
74,0.962,0.004,0.008,0.006,0.014,0.004,0.002
75,0.948,0.004,0.018,0.006,0.002,0.012,0.01
76,0.964,0.006,0.008,0.0,0.002,0.006,0.014
77,0.89,0.054,0.01,0.016,0.016,0.008,0.006
78,0.66,0.024,0.056,0.03,0.012,0.086,0.132
79,0.806,0.026,0.068,0.016,0.018,0.04,0.026
80,0.976,0.002,0.002,0.002,0.0,0.016,0.002
81,0.95,0.0,0.01,0.004,0.01,0.024,0.002
82,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.984,0.002,0.002,0.0,0.002,0.004,0.006
84,0.986,0.0,0.01,0.0,0.002,0.002,0.0
85,0.98,0.002,0.002,0.006,0.004,0.006,0.0
86,0.986,0.0,0.008,0.004,0.0,0.002,0.0
87,0.992,0.002,0.002,0.0,0.0,0.004,0.0
88,0.922,0.0,0.064,0.0,0.004,0.01,0.0
89,0.948,0.014,0.004,0.004,0.01,0.012,0.008
90,0.95,0.006,0.006,0.01,0.01,0.008,0.01
91,0.994,0.0,0.004,0.0,0.0,0.002,0.0
92,0.986,0.002,0.002,0.004,0.002,0.002,0.002
93,0.992,0.002,0.002,0.0,0.0,0.004,0.0
94,0.978,0.002,0.002,0.0,0.004,0.01,0.004
95,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.956,0.028,0.0,0.0,0.006,0.004,0.006
97,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.992,0.0,0.006,0.0,0.002,0.0,0.0
99,0.966,0.0,0.006,0.006,0.002,0.016,0.004
100,0.786,0.032,0.012,0.008,0.008,0.104,0.05
101,0.99,0.006,0.0,0.004,0.0,0.0,0.0
102,0.97,0.008,0.0,0.0,0.0,0.022,0.0
103,0.972,0.002,0.012,0.002,0.002,0.01,0.0
104,0.982,0.0,0.004,0.002,0.0,0.01,0.002
105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.732,0.042,0.054,0.01,0.012,0.032,0.118
