,0,1,2,3,4,5,6
0,0.968,0.004,0.002,0.0,0.002,0.016,0.008
1,0.99,0.0,0.002,0.0,0.0,0.008,0.0
2,0.906,0.038,0.016,0.008,0.018,0.012,0.002
3,0.542,0.066,0.086,0.036,0.044,0.104,0.122
4,0.676,0.132,0.034,0.02,0.02,0.05,0.068
5,0.996,0.0,0.002,0.0,0.0,0.002,0.0
6,0.982,0.004,0.0,0.004,0.004,0.004,0.002
7,0.98,0.008,0.004,0.0,0.006,0.002,0.0
8,0.998,0.0,0.0,0.0,0.002,0.0,0.0
9,0.998,0.0,0.0,0.002,0.0,0.0,0.0
10,0.982,0.004,0.004,0.0,0.0,0.006,0.004
11,0.996,0.0,0.0,0.0,0.0,0.004,0.0
12,0.96,0.008,0.006,0.002,0.0,0.004,0.02
13,0.922,0.02,0.018,0.008,0.008,0.014,0.01
14,0.932,0.01,0.02,0.004,0.012,0.014,0.008
15,0.916,0.016,0.018,0.004,0.002,0.038,0.006
16,0.986,0.0,0.004,0.002,0.0,0.006,0.002
17,0.986,0.0,0.006,0.0,0.002,0.004,0.002
18,0.98,0.006,0.004,0.0,0.004,0.0,0.006
19,0.992,0.0,0.002,0.0,0.0,0.006,0.0
20,0.976,0.014,0.002,0.0,0.0,0.0,0.008
21,0.866,0.004,0.03,0.016,0.006,0.052,0.026
22,0.944,0.02,0.012,0.0,0.012,0.01,0.002
23,0.98,0.01,0.006,0.0,0.0,0.004,0.0
24,0.988,0.002,0.0,0.0,0.0,0.006,0.004
25,0.778,0.008,0.034,0.034,0.016,0.09,0.04
26,0.994,0.004,0.0,0.0,0.0,0.002,0.0
27,0.948,0.014,0.01,0.004,0.006,0.014,0.004
28,0.92,0.04,0.006,0.004,0.002,0.0,0.028
29,0.986,0.0,0.0,0.002,0.002,0.008,0.002
30,0.986,0.002,0.002,0.0,0.0,0.01,0.0
31,0.992,0.002,0.0,0.0,0.0,0.006,0.0
32,0.996,0.0,0.0,0.0,0.0,0.004,0.0
33,0.978,0.002,0.0,0.002,0.008,0.006,0.004
34,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.492,0.054,0.038,0.06,0.058,0.252,0.046
36,0.996,0.002,0.0,0.0,0.0,0.002,0.0
37,0.896,0.078,0.008,0.002,0.002,0.002,0.012
38,0.908,0.048,0.0,0.012,0.004,0.01,0.018
39,0.974,0.0,0.006,0.006,0.0,0.012,0.002
40,0.988,0.0,0.002,0.0,0.0,0.004,0.006
41,0.958,0.014,0.008,0.004,0.012,0.002,0.002
42,0.98,0.002,0.002,0.0,0.002,0.008,0.006
43,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.996,0.0,0.0,0.0,0.0,0.004,0.0
45,0.982,0.0,0.004,0.0,0.002,0.008,0.004
46,0.946,0.006,0.024,0.006,0.004,0.014,0.0
47,0.972,0.004,0.0,0.0,0.002,0.006,0.016
48,0.848,0.074,0.02,0.04,0.004,0.012,0.002
