,0,1,2,3,4,5,6
0,0.924,0.014,0.014,0.002,0.004,0.016,0.026
1,0.574,0.136,0.066,0.012,0.01,0.07,0.132
2,0.98,0.004,0.006,0.0,0.002,0.002,0.006
3,0.86,0.07,0.016,0.018,0.01,0.02,0.006
4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.962,0.002,0.004,0.0,0.004,0.026,0.002
6,0.83,0.054,0.024,0.022,0.004,0.044,0.022
7,0.976,0.004,0.002,0.002,0.0,0.014,0.002
8,0.726,0.02,0.054,0.06,0.016,0.098,0.026
9,0.96,0.004,0.012,0.0,0.01,0.0,0.014
10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.966,0.02,0.0,0.002,0.0,0.006,0.006
12,0.998,0.0,0.002,0.0,0.0,0.0,0.0
13,0.996,0.0,0.002,0.0,0.0,0.0,0.002
14,0.828,0.03,0.024,0.02,0.016,0.064,0.018
15,0.974,0.02,0.002,0.002,0.0,0.0,0.002
16,0.918,0.052,0.016,0.004,0.004,0.002,0.004
17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.988,0.0,0.002,0.0,0.0,0.01,0.0
19,0.88,0.012,0.036,0.01,0.004,0.042,0.016
20,0.884,0.036,0.02,0.018,0.004,0.03,0.008
21,0.94,0.014,0.032,0.002,0.006,0.002,0.004
22,0.964,0.004,0.01,0.006,0.004,0.006,0.006
23,0.96,0.004,0.0,0.006,0.0,0.022,0.008
24,0.782,0.076,0.058,0.01,0.006,0.032,0.036
25,0.85,0.016,0.02,0.016,0.006,0.07,0.022
26,0.974,0.002,0.01,0.002,0.006,0.002,0.004
27,0.89,0.014,0.018,0.008,0.002,0.038,0.03
28,0.802,0.088,0.048,0.026,0.008,0.02,0.008
29,0.858,0.026,0.038,0.018,0.004,0.036,0.02
30,0.884,0.004,0.024,0.018,0.0,0.054,0.016
31,0.956,0.004,0.012,0.01,0.004,0.008,0.006
32,0.976,0.004,0.004,0.0,0.0,0.012,0.004
33,0.852,0.032,0.034,0.016,0.002,0.032,0.032
34,0.658,0.02,0.024,0.034,0.048,0.08,0.136
35,0.976,0.002,0.008,0.0,0.002,0.002,0.01
36,0.96,0.004,0.016,0.002,0.006,0.006,0.006
37,0.972,0.0,0.016,0.002,0.002,0.008,0.0
38,0.906,0.014,0.036,0.004,0.012,0.004,0.024
39,0.97,0.008,0.01,0.0,0.002,0.0,0.01
40,0.962,0.0,0.024,0.004,0.0,0.01,0.0
41,0.972,0.002,0.018,0.004,0.0,0.0,0.004
42,0.982,0.002,0.006,0.0,0.0,0.008,0.002
