,0,1,2,3,4,5,6
0,0.964,0.006,0.008,0.0,0.004,0.006,0.012
1,0.992,0.004,0.0,0.0,0.002,0.0,0.002
2,0.98,0.004,0.002,0.0,0.006,0.004,0.004
3,0.916,0.04,0.016,0.01,0.01,0.004,0.004
4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.88,0.002,0.004,0.0,0.002,0.112,0.0
6,0.814,0.076,0.032,0.034,0.012,0.012,0.02
7,0.992,0.002,0.004,0.002,0.0,0.0,0.0
8,0.53,0.106,0.088,0.038,0.032,0.096,0.11
9,0.998,0.002,0.0,0.0,0.0,0.0,0.0
10,0.99,0.004,0.004,0.002,0.0,0.0,0.0
11,0.868,0.02,0.056,0.008,0.002,0.024,0.022
12,0.996,0.0,0.0,0.0,0.0,0.004,0.0
13,0.998,0.0,0.0,0.002,0.0,0.0,0.0
14,0.998,0.0,0.002,0.0,0.0,0.0,0.0
15,0.996,0.0,0.004,0.0,0.0,0.0,0.0
16,0.904,0.014,0.008,0.022,0.016,0.032,0.004
17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.956,0.022,0.01,0.002,0.002,0.004,0.004
19,0.912,0.05,0.022,0.004,0.0,0.0,0.012
20,0.974,0.002,0.008,0.002,0.0,0.01,0.004
21,0.994,0.0,0.002,0.0,0.0,0.002,0.002
22,0.95,0.01,0.0,0.006,0.0,0.006,0.028
23,0.658,0.022,0.092,0.03,0.014,0.078,0.106
24,0.884,0.07,0.004,0.024,0.002,0.008,0.008
25,0.728,0.09,0.048,0.012,0.004,0.086,0.032
26,0.978,0.004,0.0,0.0,0.0,0.018,0.0
27,0.946,0.01,0.02,0.006,0.004,0.012,0.002
28,0.74,0.114,0.04,0.032,0.016,0.05,0.008
29,0.888,0.004,0.032,0.016,0.01,0.042,0.008
30,0.984,0.004,0.004,0.002,0.0,0.002,0.004
31,0.806,0.04,0.038,0.02,0.006,0.056,0.034
32,0.534,0.036,0.056,0.07,0.05,0.142,0.112
33,0.912,0.012,0.022,0.018,0.004,0.0,0.032
34,0.988,0.004,0.002,0.0,0.0,0.004,0.002
35,0.958,0.002,0.022,0.008,0.002,0.006,0.002
36,0.96,0.01,0.014,0.006,0.004,0.002,0.004
