,0,1,2,3,4,5,6
0,0.848,0.006,0.004,0.004,0.002,0.136,0.0
1,0.802,0.062,0.054,0.016,0.016,0.026,0.024
2,0.982,0.004,0.004,0.0,0.0,0.004,0.006
3,0.39,0.084,0.104,0.052,0.042,0.13,0.198
4,0.996,0.002,0.002,0.0,0.0,0.0,0.0
5,0.91,0.016,0.032,0.004,0.006,0.024,0.008
6,0.96,0.002,0.01,0.004,0.008,0.004,0.012
7,0.986,0.0,0.0,0.0,0.0,0.014,0.0
8,0.982,0.012,0.0,0.0,0.002,0.002,0.002
9,0.996,0.0,0.002,0.002,0.0,0.0,0.0
10,0.992,0.002,0.0,0.004,0.0,0.002,0.0
11,0.984,0.0,0.008,0.0,0.002,0.006,0.0
12,0.96,0.024,0.01,0.0,0.0,0.004,0.002
13,0.984,0.008,0.004,0.0,0.002,0.002,0.0
14,0.998,0.0,0.0,0.0,0.002,0.0,0.0
15,0.968,0.0,0.006,0.006,0.004,0.014,0.002
16,0.99,0.002,0.0,0.0,0.0,0.008,0.0
17,0.726,0.026,0.102,0.014,0.014,0.046,0.072
18,0.676,0.098,0.034,0.004,0.008,0.136,0.044
19,0.934,0.014,0.006,0.0,0.008,0.034,0.004
20,0.84,0.044,0.038,0.01,0.012,0.046,0.01
21,0.938,0.034,0.012,0.0,0.002,0.006,0.008
22,0.936,0.012,0.022,0.002,0.002,0.022,0.004
23,0.932,0.012,0.014,0.006,0.004,0.018,0.014
24,0.976,0.002,0.002,0.0,0.006,0.012,0.002
25,0.956,0.018,0.008,0.006,0.004,0.008,0.0
26,0.628,0.03,0.044,0.026,0.034,0.146,0.092
27,0.966,0.008,0.014,0.0,0.0,0.008,0.004
28,0.908,0.004,0.028,0.006,0.012,0.032,0.01
29,0.902,0.038,0.018,0.006,0.004,0.008,0.024
30,0.914,0.024,0.036,0.002,0.0,0.002,0.022
31,0.974,0.002,0.018,0.0,0.0,0.004,0.002
32,0.968,0.004,0.024,0.0,0.0,0.0,0.004
33,0.996,0.0,0.0,0.0,0.0,0.004,0.0
34,0.936,0.02,0.032,0.002,0.002,0.0,0.008
35,0.964,0.006,0.016,0.004,0.002,0.002,0.006
36,0.956,0.002,0.0,0.0,0.0,0.02,0.022
37,0.97,0.006,0.02,0.0,0.002,0.002,0.0
38,0.938,0.014,0.03,0.0,0.002,0.006,0.01
39,0.9,0.022,0.034,0.004,0.01,0.024,0.006
40,0.958,0.028,0.004,0.0,0.0,0.006,0.004
41,0.948,0.03,0.004,0.004,0.0,0.004,0.01
42,0.708,0.198,0.042,0.01,0.008,0.022,0.012
43,0.888,0.064,0.006,0.004,0.002,0.006,0.03
44,0.968,0.004,0.014,0.004,0.004,0.002,0.004
45,0.982,0.004,0.012,0.0,0.0,0.002,0.0
46,0.646,0.04,0.078,0.056,0.036,0.066,0.078
47,0.9,0.02,0.02,0.01,0.01,0.016,0.024
48,0.964,0.016,0.01,0.0,0.002,0.006,0.002
49,0.862,0.036,0.042,0.012,0.008,0.03,0.01
50,0.952,0.008,0.01,0.004,0.004,0.018,0.004
51,0.94,0.028,0.01,0.006,0.004,0.0,0.012
52,0.938,0.026,0.002,0.004,0.008,0.014,0.008
53,0.918,0.02,0.022,0.002,0.006,0.022,0.01
54,0.988,0.0,0.0,0.0,0.002,0.01,0.0
55,0.97,0.006,0.01,0.002,0.0,0.01,0.002
56,0.994,0.0,0.0,0.004,0.0,0.002,0.0
57,0.982,0.006,0.002,0.002,0.004,0.002,0.002
58,0.99,0.0,0.0,0.0,0.0,0.01,0.0
59,0.962,0.006,0.008,0.002,0.004,0.018,0.0
60,0.986,0.0,0.002,0.002,0.0,0.002,0.008
61,0.972,0.0,0.0,0.0,0.0,0.028,0.0
62,0.984,0.006,0.008,0.0,0.0,0.0,0.002
63,0.99,0.0,0.006,0.0,0.002,0.0,0.002
64,0.916,0.026,0.014,0.006,0.01,0.012,0.016
65,0.996,0.0,0.0,0.0,0.0,0.0,0.004
66,0.99,0.004,0.006,0.0,0.0,0.0,0.0
67,0.998,0.0,0.0,0.0,0.0,0.002,0.0
68,0.946,0.014,0.01,0.006,0.006,0.004,0.014
69,0.978,0.0,0.004,0.002,0.006,0.008,0.002
70,0.96,0.006,0.0,0.0,0.002,0.0,0.032
71,0.992,0.0,0.0,0.002,0.002,0.0,0.004
72,0.994,0.0,0.0,0.002,0.0,0.002,0.002
73,0.984,0.01,0.002,0.0,0.002,0.002,0.0
