,0,1,2,3,4,5,6
0,0.428,0.154,0.142,0.026,0.024,0.078,0.148
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.974,0.006,0.018,0.0,0.0,0.0,0.002
3,0.844,0.05,0.036,0.012,0.008,0.03,0.02
4,0.37,0.118,0.094,0.03,0.046,0.106,0.236
5,0.416,0.086,0.096,0.032,0.042,0.11,0.218
6,0.88,0.014,0.048,0.006,0.008,0.02,0.024
7,0.942,0.004,0.01,0.004,0.02,0.012,0.008
8,0.644,0.136,0.05,0.012,0.012,0.046,0.1
9,0.998,0.0,0.0,0.0,0.0,0.002,0.0
10,0.996,0.002,0.002,0.0,0.0,0.0,0.0
11,0.996,0.0,0.002,0.0,0.0,0.002,0.0
12,0.896,0.064,0.014,0.006,0.004,0.008,0.008
13,0.966,0.006,0.004,0.002,0.0,0.006,0.016
14,0.908,0.036,0.01,0.01,0.006,0.024,0.006
15,0.956,0.016,0.012,0.006,0.008,0.0,0.002
16,0.956,0.008,0.016,0.004,0.002,0.008,0.006
17,0.974,0.0,0.006,0.006,0.008,0.004,0.002
18,0.87,0.026,0.034,0.006,0.012,0.046,0.006
19,0.944,0.002,0.01,0.008,0.012,0.018,0.006
20,0.958,0.008,0.008,0.0,0.01,0.01,0.006
21,0.97,0.012,0.008,0.002,0.002,0.002,0.004
22,0.446,0.062,0.06,0.074,0.048,0.236,0.074
23,0.99,0.0,0.006,0.002,0.002,0.0,0.0
24,0.984,0.004,0.004,0.002,0.004,0.002,0.0
25,0.894,0.082,0.004,0.008,0.0,0.008,0.004
26,0.99,0.004,0.002,0.0,0.002,0.002,0.0
27,0.942,0.012,0.012,0.004,0.018,0.006,0.006
28,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.998,0.0,0.002,0.0,0.0,0.0,0.0
30,0.622,0.05,0.04,0.062,0.05,0.088,0.088
31,0.884,0.012,0.026,0.014,0.006,0.034,0.024
32,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.978,0.0,0.014,0.0,0.004,0.002,0.002
34,0.95,0.006,0.016,0.002,0.002,0.022,0.002
35,0.718,0.008,0.056,0.03,0.024,0.138,0.026
36,0.966,0.006,0.012,0.008,0.006,0.0,0.002
37,0.996,0.0,0.002,0.0,0.0,0.002,0.0
38,0.984,0.004,0.002,0.002,0.006,0.0,0.002
39,0.98,0.002,0.002,0.0,0.006,0.01,0.0
40,0.924,0.012,0.018,0.004,0.016,0.018,0.008
41,0.964,0.012,0.014,0.002,0.004,0.0,0.004
42,0.992,0.002,0.004,0.0,0.0,0.0,0.002
43,0.998,0.0,0.0,0.0,0.0,0.0,0.002
44,0.992,0.002,0.004,0.002,0.0,0.0,0.0
45,0.958,0.0,0.008,0.004,0.01,0.012,0.008
46,0.958,0.006,0.008,0.002,0.004,0.01,0.012
47,0.996,0.0,0.0,0.0,0.002,0.002,0.0
48,0.994,0.0,0.002,0.0,0.002,0.002,0.0
49,0.98,0.006,0.01,0.0,0.0,0.004,0.0
50,0.974,0.006,0.004,0.002,0.002,0.004,0.008
51,0.978,0.006,0.008,0.004,0.0,0.004,0.0
52,0.688,0.008,0.04,0.034,0.022,0.092,0.116
53,0.968,0.004,0.006,0.0,0.0,0.02,0.002
54,0.996,0.0,0.0,0.0,0.0,0.0,0.004
55,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.996,0.0,0.002,0.0,0.0,0.002,0.0
58,0.938,0.002,0.044,0.002,0.0,0.008,0.006
59,0.998,0.0,0.0,0.0,0.002,0.0,0.0
60,0.99,0.002,0.004,0.0,0.0,0.002,0.002
61,0.996,0.0,0.002,0.0,0.0,0.002,0.0
62,0.986,0.0,0.006,0.0,0.002,0.006,0.0
63,0.844,0.0,0.002,0.008,0.002,0.132,0.012
64,0.988,0.006,0.0,0.002,0.0,0.004,0.0
65,0.976,0.016,0.004,0.0,0.0,0.0,0.004
66,0.996,0.0,0.002,0.0,0.0,0.002,0.0
67,0.986,0.008,0.002,0.0,0.002,0.002,0.0
68,0.93,0.04,0.008,0.014,0.002,0.006,0.0
69,0.688,0.034,0.158,0.022,0.022,0.056,0.02
70,0.95,0.028,0.0,0.002,0.004,0.006,0.01
71,0.99,0.002,0.002,0.0,0.0,0.0,0.006
72,1.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.96,0.0,0.0,0.0,0.0,0.04,0.0
74,0.998,0.0,0.002,0.0,0.0,0.0,0.0
75,0.986,0.0,0.0,0.0,0.0,0.014,0.0
76,0.952,0.0,0.002,0.0,0.01,0.028,0.008
77,0.992,0.0,0.0,0.0,0.004,0.004,0.0
78,0.872,0.03,0.01,0.008,0.008,0.052,0.02
79,0.888,0.054,0.046,0.002,0.008,0.0,0.002
80,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.994,0.0,0.0,0.0,0.0,0.004,0.002
82,0.962,0.03,0.004,0.0,0.002,0.0,0.002
83,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.918,0.008,0.0,0.014,0.034,0.024,0.002
85,0.994,0.0,0.0,0.002,0.002,0.002,0.0
86,0.994,0.002,0.004,0.0,0.0,0.0,0.0
87,0.992,0.006,0.002,0.0,0.0,0.0,0.0
88,0.894,0.022,0.036,0.018,0.006,0.012,0.012
89,0.866,0.0,0.118,0.002,0.0,0.0,0.014
90,0.524,0.056,0.178,0.05,0.054,0.076,0.062
91,0.982,0.002,0.0,0.0,0.0,0.002,0.014
