,0,1,2,3,4,5,6
0,0.95,0.006,0.004,0.002,0.016,0.016,0.006
1,0.568,0.112,0.122,0.02,0.03,0.062,0.086
2,0.996,0.002,0.002,0.0,0.0,0.0,0.0
3,0.91,0.018,0.022,0.012,0.016,0.018,0.004
4,0.922,0.014,0.004,0.002,0.002,0.056,0.0
5,0.978,0.004,0.006,0.004,0.006,0.0,0.002
6,0.89,0.02,0.046,0.004,0.008,0.018,0.014
7,0.95,0.002,0.014,0.004,0.004,0.006,0.02
8,0.982,0.006,0.004,0.002,0.0,0.004,0.002
9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.978,0.004,0.004,0.006,0.006,0.0,0.002
11,0.968,0.004,0.002,0.0,0.002,0.02,0.004
12,0.966,0.002,0.002,0.008,0.006,0.002,0.014
13,0.992,0.0,0.004,0.0,0.004,0.0,0.0
14,0.988,0.0,0.01,0.0,0.0,0.0,0.002
15,0.988,0.008,0.004,0.0,0.0,0.0,0.0
16,0.992,0.002,0.0,0.0,0.0,0.002,0.004
17,0.972,0.004,0.006,0.0,0.002,0.01,0.006
18,0.978,0.006,0.012,0.004,0.0,0.0,0.0
19,0.996,0.0,0.0,0.0,0.002,0.002,0.0
20,0.69,0.028,0.1,0.008,0.016,0.06,0.098
21,0.914,0.006,0.024,0.01,0.0,0.034,0.012
22,0.966,0.012,0.01,0.006,0.002,0.0,0.004
23,0.824,0.068,0.004,0.032,0.004,0.034,0.034
24,0.91,0.002,0.002,0.002,0.012,0.048,0.024
25,0.868,0.006,0.04,0.004,0.002,0.056,0.024
26,0.916,0.02,0.012,0.0,0.01,0.028,0.014
27,0.82,0.1,0.034,0.01,0.01,0.01,0.016
28,0.822,0.056,0.046,0.016,0.006,0.034,0.02
29,0.926,0.056,0.008,0.0,0.0,0.006,0.004
30,0.98,0.0,0.01,0.006,0.0,0.002,0.002
31,0.602,0.022,0.046,0.03,0.054,0.09,0.156
32,0.988,0.0,0.006,0.0,0.0,0.006,0.0
33,0.886,0.03,0.046,0.004,0.004,0.006,0.024
34,0.94,0.014,0.018,0.004,0.0,0.004,0.02
35,0.984,0.002,0.006,0.0,0.002,0.004,0.002
36,0.884,0.064,0.016,0.008,0.004,0.014,0.01
37,0.994,0.0,0.0,0.0,0.002,0.002,0.002
38,0.998,0.002,0.0,0.0,0.0,0.0,0.0
39,0.942,0.012,0.016,0.004,0.002,0.004,0.02
40,0.926,0.0,0.006,0.002,0.006,0.04,0.02
41,0.986,0.0,0.012,0.002,0.0,0.0,0.0
42,0.832,0.008,0.066,0.028,0.012,0.038,0.016
43,0.992,0.002,0.0,0.0,0.002,0.004,0.0
44,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.912,0.044,0.008,0.004,0.014,0.008,0.01
46,0.994,0.002,0.002,0.0,0.0,0.0,0.002
47,0.91,0.01,0.01,0.008,0.006,0.028,0.028
48,0.814,0.03,0.03,0.006,0.002,0.078,0.04
49,0.818,0.038,0.046,0.02,0.014,0.046,0.018
50,0.928,0.012,0.016,0.0,0.002,0.036,0.006
51,0.998,0.0,0.002,0.0,0.0,0.0,0.0
52,0.998,0.0,0.0,0.0,0.002,0.0,0.0
53,0.984,0.002,0.002,0.002,0.002,0.004,0.004
54,0.982,0.002,0.008,0.002,0.002,0.004,0.0
55,0.978,0.0,0.012,0.002,0.0,0.002,0.006
56,0.948,0.012,0.01,0.004,0.004,0.016,0.006
57,0.984,0.0,0.006,0.0,0.0,0.006,0.004
58,0.672,0.178,0.048,0.02,0.008,0.028,0.046
59,0.988,0.004,0.004,0.0,0.0,0.004,0.0
60,0.786,0.014,0.04,0.036,0.018,0.064,0.042
61,0.934,0.02,0.014,0.004,0.014,0.008,0.006
62,0.918,0.02,0.01,0.004,0.01,0.024,0.014
63,0.932,0.008,0.012,0.01,0.016,0.02,0.002
64,0.898,0.012,0.002,0.008,0.016,0.04,0.024
65,0.994,0.004,0.0,0.0,0.002,0.0,0.0
66,0.964,0.01,0.01,0.002,0.004,0.008,0.002
67,0.99,0.0,0.004,0.002,0.002,0.0,0.002
68,0.998,0.0,0.002,0.0,0.0,0.0,0.0
69,0.992,0.008,0.0,0.0,0.0,0.0,0.0
70,0.8,0.072,0.034,0.004,0.02,0.038,0.032
71,0.858,0.06,0.014,0.006,0.024,0.022,0.016
72,0.986,0.0,0.0,0.002,0.008,0.002,0.002
73,0.97,0.012,0.002,0.0,0.006,0.006,0.004
74,0.938,0.0,0.02,0.012,0.006,0.022,0.002
75,0.956,0.0,0.006,0.008,0.01,0.016,0.004
76,0.988,0.002,0.0,0.0,0.004,0.002,0.004
77,0.872,0.08,0.008,0.026,0.01,0.002,0.002
78,0.696,0.01,0.062,0.028,0.022,0.064,0.118
79,0.918,0.002,0.016,0.002,0.012,0.034,0.016
80,0.998,0.0,0.0,0.0,0.0,0.0,0.002
81,0.988,0.002,0.006,0.0,0.0,0.004,0.0
82,0.984,0.0,0.006,0.004,0.004,0.002,0.0
83,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.984,0.002,0.002,0.004,0.004,0.002,0.002
86,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.998,0.0,0.002,0.0,0.0,0.0,0.0
88,0.988,0.0,0.002,0.0,0.0,0.01,0.0
89,0.974,0.012,0.0,0.002,0.008,0.002,0.002
90,0.972,0.008,0.002,0.0,0.004,0.012,0.002
91,0.928,0.01,0.006,0.002,0.008,0.012,0.034
92,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.954,0.008,0.0,0.002,0.008,0.02,0.008
94,0.976,0.0,0.008,0.006,0.002,0.006,0.002
95,0.822,0.002,0.004,0.004,0.008,0.158,0.002
96,0.986,0.002,0.002,0.0,0.002,0.004,0.004
97,0.968,0.018,0.006,0.0,0.0,0.004,0.004
98,0.974,0.01,0.002,0.0,0.004,0.008,0.002
99,0.922,0.046,0.006,0.014,0.006,0.004,0.002
100,0.972,0.002,0.006,0.002,0.006,0.012,0.0
101,0.64,0.036,0.146,0.026,0.034,0.078,0.04
102,0.988,0.0,0.002,0.006,0.002,0.0,0.002
103,0.98,0.0,0.002,0.002,0.002,0.014,0.0
104,0.876,0.01,0.0,0.0,0.0,0.114,0.0
105,0.996,0.0,0.004,0.0,0.0,0.0,0.0
106,0.966,0.006,0.006,0.004,0.008,0.008,0.002
107,0.998,0.0,0.0,0.0,0.0,0.002,0.0
108,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.974,0.0,0.002,0.0,0.0,0.024,0.0
110,0.998,0.0,0.002,0.0,0.0,0.0,0.0
111,0.932,0.002,0.008,0.006,0.0,0.044,0.008
112,0.986,0.0,0.006,0.002,0.0,0.0,0.006
113,0.988,0.006,0.004,0.0,0.0,0.002,0.0
114,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.878,0.004,0.048,0.008,0.002,0.048,0.012
116,1.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.942,0.01,0.036,0.0,0.01,0.002,0.0
118,0.986,0.0,0.002,0.002,0.004,0.006,0.0
119,0.916,0.012,0.014,0.008,0.004,0.042,0.004
120,0.898,0.06,0.016,0.0,0.01,0.006,0.01
121,0.936,0.024,0.008,0.002,0.014,0.0,0.016
122,0.994,0.0,0.006,0.0,0.0,0.0,0.0
123,0.91,0.032,0.004,0.028,0.008,0.014,0.004
124,0.8,0.034,0.092,0.012,0.022,0.038,0.002
125,0.972,0.006,0.0,0.0,0.002,0.02,0.0
126,1.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.978,0.008,0.008,0.0,0.0,0.004,0.002
128,0.982,0.002,0.012,0.002,0.0,0.002,0.0
129,0.98,0.002,0.01,0.0,0.0,0.006,0.002
130,0.99,0.002,0.002,0.0,0.0,0.006,0.0
131,0.966,0.0,0.002,0.0,0.0,0.03,0.002
132,0.95,0.004,0.006,0.014,0.014,0.006,0.006
133,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.974,0.002,0.006,0.004,0.0,0.014,0.0
135,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.972,0.004,0.006,0.0,0.0,0.008,0.01
137,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.838,0.002,0.118,0.018,0.0,0.0,0.024
139,0.93,0.0,0.002,0.004,0.006,0.046,0.012
140,0.89,0.014,0.026,0.002,0.002,0.034,0.032
141,0.99,0.0,0.0,0.002,0.002,0.004,0.002
142,1.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.476,0.05,0.112,0.108,0.074,0.09,0.09
144,0.708,0.064,0.112,0.016,0.016,0.034,0.05
145,0.894,0.022,0.04,0.014,0.01,0.016,0.004
146,0.986,0.002,0.0,0.0,0.002,0.004,0.006
147,0.672,0.116,0.088,0.044,0.032,0.026,0.022
148,0.818,0.16,0.004,0.002,0.002,0.002,0.012
149,0.972,0.0,0.014,0.008,0.004,0.002,0.0
150,0.522,0.088,0.126,0.072,0.038,0.068,0.086
151,0.706,0.052,0.12,0.028,0.018,0.054,0.022
152,0.916,0.044,0.002,0.014,0.008,0.012,0.004
153,0.782,0.182,0.008,0.006,0.004,0.0,0.018
154,0.626,0.082,0.092,0.04,0.022,0.09,0.048
155,0.74,0.1,0.056,0.006,0.008,0.048,0.042
156,0.542,0.11,0.056,0.012,0.026,0.078,0.176
157,0.628,0.07,0.066,0.038,0.036,0.1,0.062
158,0.93,0.02,0.006,0.004,0.004,0.016,0.02
159,0.998,0.0,0.002,0.0,0.0,0.0,0.0
160,0.992,0.002,0.006,0.0,0.0,0.0,0.0
161,0.96,0.0,0.004,0.0,0.006,0.022,0.008
162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.986,0.01,0.0,0.0,0.0,0.002,0.002
165,0.688,0.024,0.1,0.028,0.028,0.098,0.034
166,0.976,0.01,0.01,0.0,0.002,0.0,0.002
167,0.984,0.01,0.002,0.0,0.0,0.004,0.0
168,0.842,0.046,0.018,0.004,0.026,0.012,0.052
169,0.922,0.026,0.012,0.0,0.002,0.004,0.034
170,0.982,0.006,0.004,0.0,0.002,0.006,0.0
171,0.97,0.004,0.018,0.004,0.0,0.004,0.0
172,0.974,0.0,0.0,0.0,0.004,0.016,0.006
173,0.88,0.064,0.006,0.002,0.006,0.012,0.03
174,0.908,0.024,0.028,0.014,0.004,0.018,0.004
175,0.844,0.082,0.012,0.002,0.006,0.02,0.034
176,0.88,0.082,0.01,0.002,0.0,0.002,0.024
177,0.954,0.024,0.008,0.002,0.002,0.006,0.004
178,0.866,0.114,0.01,0.0,0.0,0.004,0.006
179,0.86,0.068,0.01,0.004,0.004,0.014,0.04
180,0.89,0.076,0.016,0.0,0.0,0.002,0.016
181,0.966,0.016,0.008,0.002,0.002,0.006,0.0
182,0.894,0.066,0.02,0.0,0.0,0.01,0.01
183,0.998,0.002,0.0,0.0,0.0,0.0,0.0
184,0.744,0.114,0.022,0.038,0.018,0.016,0.048
185,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.868,0.052,0.026,0.002,0.01,0.006,0.036
187,0.934,0.004,0.034,0.008,0.008,0.01,0.002
188,0.998,0.0,0.0,0.0,0.0,0.0,0.002
189,0.996,0.002,0.0,0.0,0.002,0.0,0.0
190,0.676,0.014,0.16,0.042,0.046,0.024,0.038
191,0.98,0.0,0.006,0.0,0.002,0.012,0.0
192,0.996,0.0,0.0,0.002,0.0,0.002,0.0
193,0.418,0.132,0.146,0.022,0.07,0.068,0.144
194,0.56,0.078,0.114,0.076,0.018,0.116,0.038
195,0.826,0.138,0.006,0.008,0.002,0.016,0.004
196,0.988,0.0,0.0,0.002,0.004,0.006,0.0
197,1.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.984,0.002,0.0,0.0,0.004,0.008,0.002
199,0.984,0.002,0.01,0.0,0.002,0.002,0.0
200,0.988,0.0,0.008,0.0,0.0,0.002,0.002
201,0.988,0.002,0.0,0.002,0.006,0.002,0.0
202,0.912,0.03,0.006,0.004,0.012,0.026,0.01
203,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.998,0.0,0.002,0.0,0.0,0.0,0.0
205,1.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.988,0.004,0.008,0.0,0.0,0.0,0.0
207,0.876,0.06,0.004,0.014,0.002,0.032,0.012
208,0.94,0.002,0.01,0.006,0.014,0.02,0.008
209,0.942,0.004,0.01,0.008,0.02,0.01,0.006
210,0.992,0.0,0.0,0.002,0.0,0.0,0.006
211,0.938,0.018,0.016,0.006,0.0,0.014,0.008
212,0.902,0.044,0.03,0.004,0.0,0.016,0.004
213,0.976,0.002,0.0,0.006,0.008,0.006,0.002
214,0.92,0.036,0.006,0.004,0.006,0.014,0.014
215,0.994,0.006,0.0,0.0,0.0,0.0,0.0
216,0.988,0.002,0.004,0.0,0.0,0.006,0.0
217,0.98,0.008,0.004,0.0,0.002,0.002,0.004
218,0.004,0.982,0.0,0.0,0.006,0.002,0.006
219,0.004,0.978,0.0,0.0,0.006,0.0,0.012
220,0.004,0.96,0.004,0.002,0.014,0.01,0.006
221,0.004,0.934,0.018,0.014,0.012,0.008,0.01
222,0.0,0.998,0.0,0.0,0.0,0.0,0.002
223,0.024,0.848,0.024,0.03,0.016,0.056,0.002
224,0.004,0.982,0.004,0.0,0.0,0.006,0.004
225,0.0,1.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.99,0.0,0.006,0.002,0.0,0.002
227,0.018,0.928,0.018,0.014,0.01,0.01,0.002
228,0.0,1.0,0.0,0.0,0.0,0.0,0.0
229,0.018,0.966,0.002,0.002,0.002,0.008,0.002
230,0.0,0.998,0.0,0.0,0.0,0.002,0.0
231,0.008,0.986,0.002,0.0,0.0,0.004,0.0
232,0.0,0.998,0.002,0.0,0.0,0.0,0.0
233,0.0,1.0,0.0,0.0,0.0,0.0,0.0
234,0.0,1.0,0.0,0.0,0.0,0.0,0.0
235,0.004,0.986,0.01,0.0,0.0,0.0,0.0
236,0.0,1.0,0.0,0.0,0.0,0.0,0.0
237,0.008,0.944,0.014,0.014,0.008,0.006,0.006
238,0.0,1.0,0.0,0.0,0.0,0.0,0.0
239,0.0,1.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.984,0.002,0.004,0.008,0.0,0.002
241,0.0,1.0,0.0,0.0,0.0,0.0,0.0
242,0.0,1.0,0.0,0.0,0.0,0.0,0.0
243,0.0,1.0,0.0,0.0,0.0,0.0,0.0
244,0.004,0.938,0.012,0.016,0.008,0.016,0.006
245,0.014,0.91,0.016,0.014,0.016,0.016,0.014
246,0.0,0.866,0.026,0.028,0.024,0.0,0.056
247,0.004,0.846,0.04,0.012,0.044,0.032,0.022
248,0.0,0.97,0.012,0.002,0.002,0.002,0.012
249,0.004,0.988,0.004,0.0,0.0,0.002,0.002
250,0.0,0.996,0.002,0.002,0.0,0.0,0.0
251,0.006,0.874,0.066,0.0,0.0,0.008,0.046
252,0.002,0.984,0.004,0.0,0.0,0.004,0.006
253,0.018,0.968,0.01,0.0,0.002,0.0,0.002
254,0.0,1.0,0.0,0.0,0.0,0.0,0.0
255,0.026,0.66,0.054,0.094,0.032,0.09,0.044
256,0.108,0.648,0.02,0.092,0.062,0.03,0.04
257,0.042,0.904,0.004,0.016,0.016,0.01,0.008
258,0.004,0.966,0.004,0.006,0.004,0.004,0.012
259,0.0,0.96,0.002,0.012,0.016,0.006,0.004
260,0.046,0.872,0.032,0.028,0.002,0.014,0.006
261,0.002,0.974,0.014,0.0,0.0,0.004,0.006
262,0.046,0.854,0.048,0.014,0.008,0.018,0.012
263,0.004,0.994,0.0,0.0,0.0,0.0,0.002
264,0.06,0.844,0.052,0.006,0.004,0.03,0.004
265,0.004,0.996,0.0,0.0,0.0,0.0,0.0
266,0.05,0.694,0.08,0.066,0.046,0.05,0.014
267,0.11,0.842,0.008,0.002,0.0,0.026,0.012
268,0.066,0.914,0.008,0.002,0.0,0.008,0.002
269,0.042,0.84,0.052,0.004,0.0,0.024,0.038
270,0.024,0.972,0.002,0.0,0.0,0.002,0.0
271,0.0,0.986,0.004,0.0,0.0,0.0,0.01
272,0.008,0.968,0.006,0.004,0.0,0.0,0.014
