,0,1,2,3,4,5,6
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.882,0.038,0.024,0.012,0.016,0.008,0.02
2,0.708,0.028,0.044,0.06,0.034,0.092,0.034
3,0.676,0.17,0.05,0.008,0.01,0.008,0.078
4,0.992,0.004,0.0,0.0,0.002,0.002,0.0
5,0.992,0.0,0.002,0.0,0.0,0.006,0.0
6,0.932,0.052,0.012,0.0,0.0,0.0,0.004
7,0.996,0.0,0.002,0.002,0.0,0.0,0.0
8,0.948,0.002,0.012,0.01,0.004,0.016,0.008
9,0.998,0.0,0.0,0.0,0.0,0.0,0.002
10,0.992,0.0,0.0,0.0,0.0,0.006,0.002
11,0.966,0.012,0.008,0.002,0.002,0.002,0.008
12,0.778,0.072,0.028,0.01,0.0,0.098,0.014
13,0.9,0.008,0.028,0.008,0.008,0.03,0.018
14,0.894,0.032,0.03,0.008,0.0,0.024,0.012
15,0.962,0.014,0.006,0.004,0.006,0.006,0.002
16,0.956,0.02,0.016,0.002,0.002,0.004,0.0
17,0.968,0.012,0.0,0.0,0.004,0.0,0.016
18,0.988,0.0,0.008,0.0,0.002,0.002,0.0
19,0.982,0.006,0.004,0.004,0.002,0.0,0.002
20,0.978,0.002,0.012,0.0,0.004,0.004,0.0
21,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.982,0.004,0.006,0.0,0.002,0.002,0.004
23,0.982,0.0,0.012,0.0,0.002,0.004,0.0
24,0.812,0.012,0.078,0.028,0.008,0.042,0.02
25,0.954,0.034,0.006,0.004,0.0,0.002,0.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.934,0.054,0.004,0.0,0.0,0.0,0.008
28,0.704,0.01,0.024,0.054,0.016,0.158,0.034
29,0.99,0.0,0.004,0.0,0.0,0.006,0.0
30,0.996,0.0,0.002,0.0,0.0,0.002,0.0
31,0.958,0.016,0.006,0.002,0.002,0.0,0.016
32,0.976,0.004,0.004,0.01,0.0,0.006,0.0
33,0.984,0.006,0.004,0.002,0.0,0.0,0.004
34,0.96,0.006,0.002,0.006,0.01,0.014,0.002
35,0.99,0.0,0.002,0.0,0.0,0.008,0.0
36,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.998,0.002,0.0,0.0,0.0,0.0,0.0
38,0.916,0.014,0.04,0.002,0.002,0.008,0.018
39,0.992,0.004,0.002,0.0,0.002,0.0,0.0
40,0.944,0.012,0.004,0.004,0.004,0.006,0.026
41,0.998,0.0,0.0,0.0,0.0,0.0,0.002
42,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.854,0.082,0.008,0.004,0.022,0.01,0.02
44,0.996,0.002,0.0,0.0,0.0,0.002,0.0
45,0.994,0.004,0.0,0.0,0.0,0.002,0.0
46,0.99,0.002,0.0,0.0,0.0,0.006,0.002
47,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.996,0.0,0.0,0.0,0.0,0.0,0.004
49,0.994,0.0,0.002,0.004,0.0,0.0,0.0
50,0.996,0.002,0.002,0.0,0.0,0.0,0.0
51,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.994,0.0,0.002,0.0,0.002,0.002,0.0
53,0.996,0.0,0.0,0.0,0.002,0.002,0.0
54,0.984,0.002,0.002,0.006,0.002,0.002,0.002
55,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.99,0.002,0.0,0.002,0.0,0.006,0.0
57,0.876,0.0,0.002,0.004,0.004,0.106,0.008
58,0.97,0.012,0.006,0.004,0.006,0.002,0.0
59,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.998,0.002,0.0,0.0,0.0,0.0,0.0
61,0.896,0.03,0.016,0.004,0.006,0.03,0.018
62,0.984,0.004,0.0,0.0,0.004,0.006,0.002
63,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.744,0.07,0.074,0.012,0.004,0.018,0.078
65,0.976,0.0,0.0,0.0,0.0,0.024,0.0
66,0.998,0.0,0.002,0.0,0.0,0.0,0.0
67,0.932,0.004,0.008,0.006,0.002,0.04,0.008
68,0.992,0.004,0.004,0.0,0.0,0.0,0.0
69,0.998,0.0,0.002,0.0,0.0,0.0,0.0
70,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.93,0.0,0.03,0.012,0.0,0.022,0.006
72,0.956,0.0,0.034,0.002,0.008,0.0,0.0
73,0.962,0.014,0.01,0.004,0.0,0.004,0.006
74,0.978,0.004,0.008,0.0,0.0,0.01,0.0
75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.96,0.022,0.006,0.002,0.0,0.0,0.01
77,0.982,0.006,0.008,0.002,0.002,0.0,0.0
78,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.972,0.004,0.0,0.006,0.002,0.016,0.0
80,0.99,0.0,0.0,0.0,0.0,0.008,0.002
81,0.998,0.0,0.0,0.002,0.0,0.0,0.0
82,0.678,0.156,0.072,0.018,0.014,0.018,0.044
83,0.856,0.112,0.006,0.008,0.01,0.006,0.002
84,0.856,0.0,0.104,0.03,0.002,0.002,0.006
85,0.79,0.02,0.02,0.008,0.006,0.124,0.032
86,0.902,0.016,0.034,0.0,0.0,0.032,0.016
87,0.63,0.118,0.136,0.012,0.01,0.04,0.054
88,0.974,0.004,0.004,0.002,0.0,0.006,0.01
89,0.842,0.138,0.012,0.002,0.0,0.0,0.006
90,0.992,0.002,0.006,0.0,0.0,0.0,0.0
91,0.708,0.108,0.066,0.026,0.016,0.054,0.022
92,0.996,0.0,0.0,0.0,0.0,0.004,0.0
93,0.646,0.19,0.064,0.008,0.01,0.028,0.054
94,0.544,0.13,0.064,0.024,0.016,0.046,0.176
95,0.994,0.004,0.0,0.0,0.0,0.0,0.002
