,0,1,2,3,4,5,6
0,0.95,0.004,0.006,0.004,0.006,0.016,0.014
1,0.97,0.0,0.016,0.002,0.006,0.006,0.0
2,0.37,0.194,0.194,0.018,0.026,0.088,0.11
3,0.99,0.002,0.002,0.0,0.0,0.006,0.0
4,0.946,0.02,0.01,0.004,0.008,0.012,0.0
5,0.988,0.0,0.008,0.0,0.002,0.0,0.002
6,0.994,0.002,0.002,0.0,0.0,0.002,0.0
7,0.984,0.004,0.006,0.004,0.0,0.0,0.002
8,0.566,0.166,0.052,0.006,0.014,0.076,0.12
9,0.978,0.0,0.004,0.0,0.002,0.016,0.0
10,0.996,0.0,0.0,0.0,0.0,0.004,0.0
11,0.958,0.008,0.014,0.008,0.006,0.006,0.0
12,0.99,0.002,0.002,0.0,0.006,0.0,0.0
13,0.99,0.002,0.002,0.0,0.0,0.004,0.002
14,0.984,0.0,0.004,0.002,0.0,0.01,0.0
15,0.888,0.022,0.022,0.01,0.016,0.04,0.002
16,0.984,0.004,0.008,0.002,0.0,0.002,0.0
17,0.962,0.0,0.008,0.0,0.004,0.006,0.02
18,0.858,0.076,0.038,0.004,0.014,0.004,0.006
19,0.97,0.014,0.016,0.0,0.0,0.0,0.0
20,0.988,0.0,0.006,0.0,0.002,0.002,0.002
21,0.92,0.016,0.034,0.008,0.006,0.012,0.004
22,0.998,0.0,0.0,0.0,0.0,0.002,0.0
23,0.966,0.0,0.0,0.002,0.004,0.01,0.018
24,0.686,0.024,0.098,0.0,0.018,0.106,0.068
25,0.902,0.008,0.032,0.002,0.0,0.04,0.016
26,0.946,0.02,0.006,0.01,0.0,0.012,0.006
27,0.796,0.088,0.016,0.01,0.0,0.058,0.032
28,0.862,0.02,0.042,0.014,0.008,0.032,0.022
29,0.786,0.086,0.024,0.006,0.004,0.066,0.028
30,0.954,0.004,0.01,0.006,0.004,0.016,0.006
31,0.792,0.1,0.058,0.016,0.018,0.014,0.002
32,0.944,0.03,0.01,0.0,0.006,0.006,0.004
33,0.868,0.01,0.036,0.008,0.022,0.048,0.008
34,0.972,0.01,0.014,0.0,0.002,0.002,0.0
35,0.566,0.016,0.07,0.028,0.044,0.14,0.136
36,0.43,0.036,0.056,0.072,0.04,0.306,0.06
37,0.98,0.0,0.002,0.002,0.002,0.014,0.0
38,0.986,0.0,0.008,0.002,0.0,0.004,0.0
39,0.9,0.024,0.034,0.004,0.01,0.012,0.016
40,0.972,0.0,0.02,0.0,0.004,0.004,0.0
41,0.974,0.006,0.012,0.002,0.0,0.004,0.002
42,0.826,0.112,0.024,0.004,0.006,0.02,0.008
43,0.998,0.0,0.0,0.0,0.0,0.0,0.002
44,0.97,0.006,0.01,0.002,0.008,0.002,0.002
45,0.982,0.0,0.01,0.0,0.002,0.004,0.002
46,0.958,0.004,0.022,0.002,0.002,0.01,0.002
47,0.842,0.006,0.068,0.008,0.02,0.05,0.006
48,0.95,0.002,0.024,0.002,0.004,0.01,0.008
49,0.99,0.002,0.006,0.0,0.0,0.0,0.002
50,0.938,0.024,0.01,0.004,0.01,0.006,0.008
51,0.942,0.03,0.014,0.004,0.002,0.004,0.004
52,0.492,0.32,0.078,0.006,0.026,0.052,0.026
53,0.994,0.002,0.004,0.0,0.0,0.0,0.0
54,0.772,0.01,0.048,0.022,0.026,0.094,0.028
55,0.994,0.0,0.002,0.002,0.0,0.002,0.0
56,0.862,0.026,0.022,0.002,0.0,0.048,0.04
57,0.996,0.004,0.0,0.0,0.0,0.0,0.0
58,0.994,0.004,0.002,0.0,0.0,0.0,0.0
59,0.848,0.046,0.03,0.002,0.0,0.036,0.038
60,0.772,0.056,0.068,0.014,0.008,0.064,0.018
61,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.946,0.024,0.014,0.0,0.006,0.004,0.006
63,0.952,0.008,0.006,0.008,0.006,0.014,0.006
64,0.992,0.0,0.0,0.0,0.0,0.006,0.002
65,0.992,0.0,0.002,0.002,0.0,0.004,0.0
66,0.99,0.0,0.004,0.0,0.002,0.004,0.0
67,0.996,0.0,0.0,0.0,0.0,0.004,0.0
68,0.586,0.16,0.064,0.014,0.018,0.082,0.076
69,0.996,0.002,0.0,0.0,0.0,0.002,0.0
