,0,1,2,3,4,5,6
0,0.97,0.01,0.002,0.002,0.008,0.004,0.004
1,0.994,0.0,0.004,0.0,0.002,0.0,0.0
2,0.89,0.056,0.01,0.018,0.008,0.004,0.014
3,0.99,0.0,0.0,0.002,0.004,0.004,0.0
4,0.998,0.0,0.0,0.0,0.0,0.0,0.002
5,0.43,0.1,0.136,0.032,0.026,0.144,0.132
6,0.4,0.12,0.136,0.034,0.058,0.11,0.142
7,0.84,0.028,0.064,0.008,0.004,0.028,0.028
8,0.946,0.0,0.006,0.006,0.02,0.012,0.01
9,0.656,0.132,0.062,0.008,0.028,0.026,0.088
10,0.984,0.004,0.006,0.0,0.004,0.002,0.0
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.978,0.008,0.006,0.0,0.006,0.002,0.0
13,0.994,0.004,0.002,0.0,0.0,0.0,0.0
14,0.998,0.002,0.0,0.0,0.0,0.0,0.0
15,0.994,0.004,0.0,0.0,0.002,0.0,0.0
16,0.98,0.004,0.008,0.002,0.0,0.0,0.006
17,0.902,0.06,0.022,0.002,0.008,0.0,0.006
18,0.996,0.002,0.002,0.0,0.0,0.0,0.0
19,0.994,0.004,0.0,0.0,0.0,0.002,0.0
20,0.966,0.002,0.008,0.0,0.004,0.004,0.016
21,0.812,0.034,0.064,0.002,0.008,0.04,0.04
22,0.896,0.056,0.024,0.002,0.008,0.01,0.004
23,0.932,0.026,0.022,0.002,0.012,0.002,0.004
24,0.966,0.006,0.004,0.002,0.004,0.008,0.01
25,0.84,0.078,0.028,0.008,0.006,0.016,0.024
26,0.972,0.0,0.002,0.002,0.004,0.012,0.008
27,0.836,0.09,0.044,0.006,0.008,0.012,0.004
28,0.948,0.026,0.012,0.002,0.004,0.0,0.008
29,0.944,0.02,0.014,0.0,0.006,0.014,0.002
30,0.73,0.06,0.082,0.012,0.022,0.056,0.038
31,0.952,0.018,0.016,0.0,0.004,0.006,0.004
32,0.992,0.0,0.002,0.002,0.0,0.002,0.002
33,0.99,0.0,0.002,0.0,0.004,0.004,0.0
34,0.996,0.0,0.0,0.0,0.0,0.004,0.0
35,0.956,0.012,0.006,0.004,0.018,0.0,0.004
36,0.984,0.0,0.008,0.0,0.008,0.0,0.0
37,0.984,0.006,0.008,0.002,0.0,0.0,0.0
38,0.878,0.008,0.048,0.008,0.03,0.014,0.014
39,0.776,0.032,0.066,0.022,0.028,0.04,0.036
40,0.998,0.0,0.002,0.0,0.0,0.0,0.0
41,0.938,0.04,0.006,0.0,0.004,0.006,0.006
42,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.99,0.002,0.006,0.0,0.0,0.0,0.002
44,0.986,0.008,0.0,0.0,0.0,0.0,0.006
45,0.836,0.038,0.02,0.01,0.002,0.058,0.036
46,0.986,0.008,0.004,0.0,0.0,0.0,0.002
47,0.964,0.006,0.01,0.004,0.0,0.012,0.004
48,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.93,0.042,0.012,0.004,0.0,0.004,0.008
50,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.826,0.002,0.042,0.02,0.016,0.062,0.032
52,0.966,0.014,0.004,0.006,0.004,0.002,0.004
53,0.99,0.0,0.0,0.0,0.004,0.002,0.004
54,0.996,0.002,0.0,0.002,0.0,0.0,0.0
55,0.996,0.0,0.002,0.002,0.0,0.0,0.0
56,0.98,0.004,0.0,0.002,0.004,0.008,0.002
57,0.982,0.002,0.004,0.0,0.002,0.004,0.006
58,0.982,0.004,0.004,0.0,0.0,0.008,0.002
59,0.998,0.0,0.0,0.0,0.002,0.0,0.0
60,0.546,0.08,0.066,0.048,0.064,0.118,0.078
61,0.968,0.008,0.016,0.0,0.0,0.002,0.006
62,0.988,0.002,0.004,0.0,0.002,0.002,0.002
63,0.888,0.064,0.02,0.0,0.008,0.006,0.014
64,0.896,0.046,0.004,0.014,0.012,0.01,0.018
65,0.994,0.002,0.0,0.0,0.002,0.002,0.0
66,0.932,0.01,0.0,0.012,0.008,0.014,0.024
67,0.974,0.014,0.004,0.0,0.002,0.002,0.004
68,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.996,0.0,0.0,0.0,0.002,0.0,0.002
70,0.988,0.004,0.006,0.0,0.0,0.002,0.0
71,0.982,0.012,0.002,0.0,0.0,0.002,0.002
72,0.996,0.0,0.004,0.0,0.0,0.0,0.0
73,0.996,0.0,0.002,0.0,0.0,0.002,0.0
74,0.844,0.12,0.002,0.004,0.006,0.008,0.016
75,0.978,0.01,0.004,0.0,0.004,0.0,0.004
76,0.98,0.008,0.002,0.0,0.004,0.0,0.006
77,0.99,0.002,0.002,0.002,0.002,0.0,0.002
78,0.97,0.008,0.006,0.0,0.008,0.0,0.008
79,0.982,0.002,0.002,0.002,0.008,0.004,0.0
80,0.988,0.0,0.002,0.0,0.004,0.0,0.006
81,0.944,0.024,0.004,0.002,0.004,0.0,0.022
82,0.988,0.002,0.0,0.004,0.002,0.004,0.0
83,0.974,0.004,0.004,0.0,0.002,0.014,0.002
84,0.982,0.002,0.01,0.002,0.002,0.002,0.0
85,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.986,0.002,0.004,0.002,0.002,0.0,0.004
87,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.978,0.006,0.008,0.002,0.002,0.004,0.0
90,0.998,0.0,0.0,0.0,0.0,0.0,0.002
91,0.97,0.0,0.03,0.0,0.0,0.0,0.0
92,0.984,0.002,0.0,0.004,0.006,0.002,0.002
93,0.988,0.0,0.002,0.002,0.002,0.004,0.002
94,0.938,0.004,0.008,0.016,0.01,0.01,0.014
95,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.994,0.002,0.002,0.0,0.0,0.002,0.0
97,0.994,0.0,0.002,0.0,0.0,0.004,0.0
