,0,1,2,3,4,5,6
0,0.994,0.0,0.0,0.006,0.0,0.0,0.0
1,0.994,0.0,0.0,0.0,0.0,0.002,0.004
2,0.996,0.0,0.0,0.0,0.002,0.0,0.002
3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.996,0.0,0.0,0.002,0.0,0.0,0.002
5,0.818,0.012,0.02,0.046,0.03,0.064,0.01
6,0.502,0.076,0.102,0.022,0.036,0.112,0.15
7,0.914,0.008,0.044,0.006,0.002,0.006,0.02
8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.974,0.004,0.002,0.0,0.016,0.002,0.002
10,0.998,0.0,0.002,0.0,0.0,0.0,0.0
11,0.994,0.0,0.0,0.004,0.0,0.0,0.002
12,0.996,0.0,0.004,0.0,0.0,0.0,0.0
13,0.964,0.016,0.004,0.008,0.002,0.002,0.004
14,0.994,0.006,0.0,0.0,0.0,0.0,0.0
15,0.894,0.05,0.018,0.01,0.008,0.01,0.01
16,0.964,0.002,0.006,0.002,0.004,0.014,0.008
17,0.968,0.004,0.008,0.002,0.002,0.012,0.004
18,0.922,0.0,0.012,0.02,0.02,0.02,0.006
19,0.964,0.008,0.006,0.004,0.0,0.014,0.004
20,0.97,0.008,0.014,0.0,0.0,0.006,0.002
21,0.988,0.0,0.006,0.002,0.002,0.002,0.0
22,0.988,0.002,0.006,0.002,0.0,0.002,0.0
23,0.922,0.052,0.018,0.002,0.0,0.004,0.002
24,0.974,0.0,0.02,0.002,0.002,0.002,0.0
25,0.984,0.0,0.012,0.0,0.0,0.002,0.002
26,0.934,0.01,0.02,0.006,0.018,0.008,0.004
27,0.998,0.0,0.0,0.002,0.0,0.0,0.0
28,0.998,0.0,0.0,0.0,0.0,0.002,0.0
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.994,0.002,0.004,0.0,0.0,0.0,0.0
31,0.964,0.006,0.008,0.002,0.01,0.008,0.002
32,0.958,0.024,0.004,0.0,0.002,0.0,0.012
33,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.998,0.0,0.0,0.0,0.0,0.0,0.002
35,0.998,0.0,0.0,0.0,0.0,0.0,0.002
36,0.978,0.0,0.0,0.002,0.002,0.016,0.002
37,0.99,0.0,0.0,0.0,0.002,0.008,0.0
38,0.99,0.0,0.004,0.002,0.0,0.0,0.004
39,0.986,0.0,0.0,0.0,0.0,0.014,0.0
40,0.804,0.006,0.036,0.034,0.024,0.058,0.038
41,0.956,0.018,0.004,0.0,0.008,0.0,0.014
42,0.95,0.002,0.008,0.006,0.018,0.006,0.01
43,0.954,0.006,0.002,0.002,0.014,0.01,0.012
44,0.964,0.008,0.002,0.0,0.0,0.008,0.018
45,0.99,0.002,0.0,0.004,0.004,0.0,0.0
46,0.81,0.066,0.034,0.018,0.018,0.02,0.034
47,0.988,0.002,0.002,0.0,0.004,0.0,0.004
48,0.982,0.004,0.006,0.002,0.004,0.002,0.0
49,0.996,0.0,0.002,0.0,0.0,0.002,0.0
50,0.962,0.004,0.004,0.002,0.012,0.012,0.004
51,0.98,0.0,0.006,0.002,0.002,0.008,0.002
52,0.99,0.0,0.002,0.002,0.0,0.006,0.0
53,0.998,0.0,0.0,0.0,0.0,0.002,0.0
54,0.978,0.008,0.004,0.002,0.004,0.004,0.0
55,0.988,0.006,0.0,0.0,0.002,0.004,0.0
56,0.992,0.004,0.004,0.0,0.0,0.0,0.0
57,0.902,0.046,0.016,0.024,0.004,0.006,0.002
58,0.94,0.0,0.002,0.01,0.01,0.014,0.024
59,0.996,0.002,0.0,0.0,0.002,0.0,0.0
60,0.996,0.0,0.002,0.0,0.002,0.0,0.0
61,0.982,0.006,0.002,0.0,0.006,0.002,0.002
62,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.97,0.004,0.0,0.002,0.016,0.004,0.004
64,1.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.99,0.004,0.002,0.0,0.002,0.0,0.002
66,0.998,0.0,0.002,0.0,0.0,0.0,0.0
67,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.976,0.0,0.008,0.004,0.002,0.004,0.006
69,0.942,0.002,0.006,0.024,0.01,0.01,0.006
70,0.97,0.002,0.006,0.0,0.004,0.01,0.008
71,0.994,0.0,0.002,0.0,0.002,0.002,0.0
72,0.986,0.002,0.006,0.002,0.002,0.002,0.0
73,0.872,0.036,0.02,0.002,0.012,0.018,0.04
74,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.998,0.0,0.002,0.0,0.0,0.0,0.0
76,0.998,0.0,0.0,0.0,0.0,0.002,0.0
77,0.954,0.0,0.008,0.01,0.012,0.016,0.0
78,0.996,0.002,0.002,0.0,0.0,0.0,0.0
79,0.992,0.0,0.0,0.0,0.0,0.008,0.0
80,0.936,0.018,0.006,0.012,0.008,0.012,0.008
81,0.806,0.048,0.04,0.022,0.02,0.03,0.034
82,0.798,0.01,0.018,0.044,0.012,0.092,0.026
83,0.908,0.042,0.006,0.01,0.01,0.008,0.016
84,0.458,0.14,0.128,0.03,0.114,0.102,0.028
85,0.59,0.086,0.116,0.034,0.072,0.054,0.048
86,0.996,0.0,0.0,0.0,0.002,0.002,0.0
87,0.582,0.08,0.126,0.026,0.018,0.12,0.048
88,0.792,0.106,0.05,0.014,0.024,0.004,0.01
89,0.954,0.012,0.002,0.002,0.024,0.002,0.004
90,0.996,0.002,0.0,0.0,0.0,0.0,0.002
91,0.994,0.0,0.0,0.002,0.002,0.002,0.0
92,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.998,0.002,0.0,0.0,0.0,0.0,0.0
94,0.998,0.002,0.0,0.0,0.0,0.0,0.0
95,0.99,0.004,0.002,0.0,0.004,0.0,0.0
96,0.994,0.0,0.002,0.0,0.004,0.0,0.0
97,0.998,0.0,0.002,0.0,0.0,0.0,0.0
98,0.956,0.016,0.004,0.006,0.016,0.002,0.0
99,0.968,0.008,0.0,0.008,0.006,0.004,0.006
100,0.922,0.036,0.002,0.002,0.022,0.004,0.012
101,0.98,0.01,0.004,0.0,0.0,0.0,0.006
102,0.906,0.078,0.006,0.0,0.002,0.004,0.004
103,0.958,0.018,0.01,0.0,0.002,0.008,0.004
104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.954,0.014,0.01,0.008,0.002,0.012,0.0
107,0.988,0.002,0.01,0.0,0.0,0.0,0.0
108,0.79,0.078,0.068,0.008,0.008,0.03,0.018
109,0.998,0.0,0.0,0.0,0.002,0.0,0.0
110,1.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.994,0.0,0.0,0.004,0.002,0.0,0.0
112,0.936,0.024,0.012,0.002,0.008,0.014,0.004
113,0.924,0.048,0.004,0.0,0.01,0.006,0.008
114,0.998,0.0,0.0,0.0,0.0,0.002,0.0
115,0.978,0.0,0.0,0.002,0.002,0.014,0.004
116,0.992,0.0,0.002,0.0,0.002,0.002,0.002
117,0.996,0.0,0.0,0.002,0.0,0.002,0.0
118,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.994,0.0,0.0,0.002,0.0,0.004,0.0
120,0.954,0.028,0.004,0.006,0.002,0.006,0.0
121,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.928,0.01,0.008,0.012,0.014,0.028,0.0
124,0.978,0.0,0.002,0.01,0.002,0.006,0.002
125,0.99,0.0,0.008,0.0,0.0,0.0,0.002
126,0.88,0.036,0.03,0.014,0.014,0.024,0.002
127,0.928,0.006,0.026,0.016,0.006,0.016,0.002
128,0.962,0.008,0.002,0.004,0.016,0.008,0.0
129,0.92,0.034,0.008,0.002,0.01,0.006,0.02
130,0.978,0.002,0.012,0.002,0.0,0.006,0.0
131,0.0,0.986,0.006,0.002,0.002,0.004,0.0
132,0.0,0.994,0.0,0.002,0.0,0.002,0.002
133,0.012,0.966,0.014,0.004,0.002,0.002,0.0
134,0.002,0.996,0.0,0.0,0.002,0.0,0.0
135,0.0,1.0,0.0,0.0,0.0,0.0,0.0
136,0.004,0.994,0.0,0.0,0.0,0.002,0.0
137,0.004,0.988,0.002,0.002,0.002,0.002,0.0
138,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.998,0.0,0.0,0.002,0.0,0.0
140,0.002,0.956,0.01,0.014,0.002,0.014,0.002
141,0.0,0.994,0.004,0.0,0.002,0.0,0.0
142,0.004,0.968,0.006,0.006,0.016,0.0,0.0
143,0.0,1.0,0.0,0.0,0.0,0.0,0.0
144,0.004,0.962,0.008,0.014,0.002,0.01,0.0
145,0.014,0.66,0.132,0.042,0.096,0.03,0.026
146,0.008,0.964,0.018,0.0,0.0,0.004,0.006
147,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148,0.024,0.73,0.042,0.1,0.028,0.058,0.018
149,0.0,0.978,0.004,0.008,0.006,0.0,0.004
150,0.11,0.802,0.044,0.006,0.008,0.004,0.026
151,0.058,0.632,0.21,0.032,0.024,0.032,0.012
152,0.064,0.876,0.036,0.006,0.004,0.008,0.006
153,0.0,0.992,0.004,0.002,0.002,0.0,0.0
154,0.068,0.922,0.002,0.0,0.0,0.006,0.002
155,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.99,0.002,0.002,0.004,0.0,0.002
157,0.022,0.852,0.022,0.008,0.042,0.022,0.032
158,0.0,0.994,0.0,0.002,0.0,0.004,0.0
159,0.0,1.0,0.0,0.0,0.0,0.0,0.0
160,0.002,0.992,0.0,0.0,0.0,0.0,0.006
161,0.022,0.932,0.014,0.008,0.006,0.004,0.014
162,0.0,1.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.98,0.012,0.0,0.004,0.004,0.0
164,0.006,0.828,0.1,0.016,0.028,0.02,0.002
165,0.022,0.862,0.042,0.004,0.002,0.02,0.048
166,0.004,0.976,0.004,0.006,0.002,0.004,0.004
167,0.002,0.996,0.0,0.0,0.0,0.0,0.002
168,0.002,0.958,0.008,0.0,0.004,0.012,0.016
169,0.01,0.952,0.004,0.0,0.01,0.008,0.016
170,0.0,0.972,0.002,0.004,0.012,0.004,0.006
171,0.12,0.694,0.06,0.044,0.03,0.05,0.002
172,0.0,1.0,0.0,0.0,0.0,0.0,0.0
173,0.01,0.988,0.002,0.0,0.0,0.0,0.0
174,0.01,0.898,0.006,0.01,0.004,0.006,0.066
175,0.004,0.982,0.006,0.0,0.002,0.002,0.004
176,0.0,0.994,0.0,0.0,0.0,0.002,0.004
177,0.0,1.0,0.0,0.0,0.0,0.0,0.0
178,0.0,1.0,0.0,0.0,0.0,0.0,0.0
179,0.054,0.842,0.042,0.014,0.022,0.02,0.006
180,0.0,1.0,0.0,0.0,0.0,0.0,0.0
181,0.01,0.9,0.014,0.028,0.02,0.014,0.014
182,0.0,1.0,0.0,0.0,0.0,0.0,0.0
183,0.004,0.842,0.048,0.052,0.046,0.0,0.008
184,0.0,0.994,0.004,0.002,0.0,0.0,0.0
185,0.024,0.906,0.024,0.0,0.0,0.018,0.028
186,0.026,0.938,0.016,0.004,0.006,0.006,0.004
187,0.226,0.692,0.03,0.008,0.028,0.006,0.01
188,0.0,1.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.99,0.0,0.0,0.0,0.006,0.004
190,0.002,0.992,0.0,0.0,0.0,0.006,0.0
191,0.006,0.968,0.016,0.002,0.0,0.0,0.008
192,0.0,1.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.996,0.0,0.0,0.002,0.002,0.0
194,0.0,0.994,0.002,0.002,0.002,0.0,0.0
195,0.002,0.978,0.01,0.002,0.002,0.002,0.004
196,0.0,1.0,0.0,0.0,0.0,0.0,0.0
197,0.0,1.0,0.0,0.0,0.0,0.0,0.0
198,0.0,1.0,0.0,0.0,0.0,0.0,0.0
199,0.01,0.944,0.012,0.012,0.012,0.004,0.006
200,0.002,0.934,0.012,0.004,0.018,0.024,0.006
201,0.032,0.936,0.002,0.006,0.008,0.01,0.006
202,0.012,0.97,0.008,0.002,0.0,0.004,0.004
203,0.0,1.0,0.0,0.0,0.0,0.0,0.0
204,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205,0.002,0.992,0.0,0.0,0.0,0.0,0.006
206,0.0,0.998,0.0,0.002,0.0,0.0,0.0
207,0.0,0.996,0.002,0.0,0.002,0.0,0.0
208,0.0,1.0,0.0,0.0,0.0,0.0,0.0
209,0.004,0.946,0.002,0.022,0.01,0.004,0.012
210,0.0,1.0,0.0,0.0,0.0,0.0,0.0
211,0.086,0.844,0.012,0.01,0.032,0.016,0.0
212,0.004,0.954,0.01,0.006,0.012,0.014,0.0
213,0.01,0.946,0.004,0.008,0.002,0.012,0.018
214,0.0,1.0,0.0,0.0,0.0,0.0,0.0
215,0.006,0.994,0.0,0.0,0.0,0.0,0.0
216,0.0,1.0,0.0,0.0,0.0,0.0,0.0
217,0.06,0.394,0.156,0.066,0.084,0.11,0.13
218,0.0,1.0,0.0,0.0,0.0,0.0,0.0
219,0.0,1.0,0.0,0.0,0.0,0.0,0.0
220,0.0,1.0,0.0,0.0,0.0,0.0,0.0
221,0.318,0.452,0.022,0.052,0.06,0.084,0.012
222,0.0,1.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.996,0.002,0.0,0.0,0.002,0.0
224,0.0,0.992,0.0,0.004,0.0,0.004,0.0
225,0.014,0.924,0.01,0.03,0.002,0.004,0.016
