,0,1,2,3,4,5,6
0,0.964,0.002,0.01,0.0,0.002,0.014,0.008
1,0.968,0.0,0.014,0.0,0.002,0.012,0.004
2,0.534,0.15,0.15,0.014,0.014,0.058,0.08
3,0.878,0.068,0.006,0.006,0.02,0.01,0.012
4,0.914,0.036,0.024,0.01,0.006,0.006,0.004
5,0.982,0.0,0.002,0.0,0.002,0.014,0.0
6,0.954,0.002,0.036,0.0,0.002,0.002,0.004
7,0.864,0.04,0.054,0.006,0.008,0.014,0.014
8,0.982,0.002,0.014,0.0,0.0,0.002,0.0
9,0.988,0.0,0.006,0.0,0.002,0.002,0.002
10,0.422,0.088,0.136,0.026,0.018,0.154,0.156
11,0.388,0.094,0.134,0.036,0.032,0.118,0.198
12,0.964,0.01,0.01,0.006,0.004,0.006,0.0
13,0.996,0.0,0.0,0.0,0.0,0.004,0.0
14,0.98,0.008,0.004,0.002,0.002,0.0,0.004
15,0.98,0.006,0.002,0.004,0.0,0.008,0.0
16,0.996,0.004,0.0,0.0,0.0,0.0,0.0
17,0.972,0.014,0.012,0.002,0.0,0.0,0.0
18,0.904,0.02,0.014,0.022,0.008,0.026,0.006
19,0.986,0.0,0.002,0.0,0.002,0.002,0.008
20,0.966,0.022,0.006,0.002,0.0,0.004,0.0
21,0.92,0.046,0.024,0.004,0.0,0.002,0.004
22,0.974,0.0,0.014,0.002,0.002,0.008,0.0
23,0.972,0.008,0.016,0.0,0.0,0.002,0.002
24,0.99,0.006,0.004,0.0,0.0,0.0,0.0
25,0.954,0.014,0.004,0.0,0.0,0.0,0.028
26,0.75,0.032,0.114,0.012,0.004,0.032,0.056
27,0.934,0.026,0.012,0.014,0.004,0.008,0.002
28,0.952,0.014,0.02,0.006,0.002,0.004,0.002
29,0.962,0.0,0.004,0.008,0.002,0.012,0.012
30,0.962,0.004,0.012,0.006,0.006,0.006,0.004
31,0.774,0.124,0.04,0.018,0.008,0.034,0.002
32,0.828,0.04,0.06,0.016,0.01,0.038,0.008
33,0.958,0.028,0.01,0.002,0.0,0.0,0.002
34,0.91,0.002,0.036,0.008,0.002,0.03,0.012
35,0.562,0.034,0.07,0.036,0.046,0.08,0.172
36,0.988,0.0,0.0,0.004,0.0,0.004,0.004
37,0.864,0.024,0.036,0.018,0.002,0.042,0.014
38,0.936,0.028,0.008,0.002,0.0,0.0,0.026
39,0.986,0.0,0.014,0.0,0.0,0.0,0.0
40,0.982,0.0,0.014,0.0,0.002,0.002,0.0
41,0.988,0.002,0.01,0.0,0.0,0.0,0.0
42,0.858,0.008,0.078,0.012,0.004,0.03,0.01
43,0.954,0.004,0.026,0.004,0.0,0.002,0.01
44,0.97,0.012,0.018,0.0,0.0,0.0,0.0
45,0.938,0.044,0.008,0.0,0.0,0.002,0.008
46,0.924,0.03,0.032,0.004,0.0,0.002,0.008
47,0.998,0.002,0.0,0.0,0.0,0.0,0.0
48,0.996,0.002,0.0,0.0,0.0,0.002,0.0
49,0.978,0.016,0.0,0.0,0.002,0.0,0.004
50,0.98,0.004,0.016,0.0,0.0,0.0,0.0
51,0.622,0.018,0.062,0.076,0.098,0.078,0.046
52,0.882,0.018,0.038,0.004,0.004,0.028,0.026
53,0.858,0.028,0.026,0.008,0.002,0.036,0.042
54,0.778,0.054,0.076,0.038,0.008,0.016,0.03
55,0.906,0.034,0.022,0.018,0.0,0.014,0.006
56,0.93,0.016,0.018,0.0,0.0,0.016,0.02
57,0.954,0.032,0.002,0.002,0.0,0.0,0.01
58,0.994,0.004,0.0,0.0,0.0,0.002,0.0
59,0.78,0.004,0.078,0.026,0.01,0.078,0.024
60,0.972,0.008,0.008,0.002,0.004,0.006,0.0
61,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.998,0.002,0.0,0.0,0.0,0.0,0.0
63,0.988,0.002,0.006,0.0,0.0,0.004,0.0
64,0.988,0.002,0.006,0.002,0.002,0.0,0.0
65,0.982,0.0,0.008,0.0,0.0,0.008,0.002
