,0,1,2,3,4,5,6
0,0.77,0.132,0.006,0.012,0.032,0.038,0.01
1,0.962,0.004,0.028,0.0,0.004,0.002,0.0
2,0.966,0.006,0.006,0.008,0.01,0.002,0.002
3,0.72,0.112,0.044,0.006,0.012,0.048,0.058
4,0.994,0.0,0.0,0.002,0.002,0.002,0.0
5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.914,0.004,0.008,0.008,0.01,0.014,0.042
7,0.896,0.014,0.02,0.016,0.006,0.042,0.006
8,0.996,0.0,0.004,0.0,0.0,0.0,0.0
9,0.94,0.032,0.006,0.008,0.002,0.006,0.006
10,0.962,0.002,0.008,0.004,0.0,0.018,0.006
11,0.998,0.0,0.0,0.0,0.0,0.002,0.0
12,0.994,0.0,0.0,0.0,0.0,0.006,0.0
13,0.954,0.008,0.002,0.002,0.008,0.0,0.026
14,0.758,0.074,0.032,0.016,0.002,0.11,0.008
15,0.98,0.004,0.002,0.002,0.008,0.004,0.0
16,0.98,0.004,0.002,0.0,0.004,0.006,0.004
17,0.842,0.074,0.056,0.006,0.006,0.012,0.004
18,0.992,0.004,0.0,0.0,0.002,0.002,0.0
19,0.844,0.026,0.038,0.006,0.01,0.052,0.024
20,0.99,0.0,0.002,0.0,0.002,0.004,0.002
21,0.998,0.0,0.002,0.0,0.0,0.0,0.0
22,0.976,0.006,0.004,0.004,0.0,0.0,0.01
23,0.982,0.004,0.0,0.0,0.0,0.014,0.0
24,0.998,0.0,0.002,0.0,0.0,0.0,0.0
25,0.702,0.018,0.14,0.024,0.02,0.048,0.048
26,0.952,0.012,0.004,0.004,0.004,0.022,0.002
27,0.662,0.27,0.004,0.012,0.022,0.012,0.018
28,0.916,0.054,0.012,0.0,0.006,0.002,0.01
29,0.786,0.006,0.032,0.038,0.01,0.114,0.014
30,0.994,0.002,0.002,0.0,0.0,0.0,0.002
31,0.884,0.022,0.022,0.008,0.006,0.03,0.028
32,0.924,0.02,0.012,0.01,0.004,0.022,0.008
33,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.946,0.006,0.008,0.0,0.004,0.016,0.02
35,0.934,0.036,0.002,0.002,0.006,0.02,0.0
36,0.998,0.0,0.0,0.0,0.0,0.002,0.0
37,0.998,0.0,0.0,0.0,0.0,0.002,0.0
38,0.996,0.002,0.002,0.0,0.0,0.0,0.0
39,0.978,0.004,0.002,0.002,0.0,0.01,0.004
40,0.99,0.0,0.0,0.0,0.0,0.008,0.002
41,0.998,0.002,0.0,0.0,0.0,0.0,0.0
42,0.992,0.0,0.0,0.0,0.0,0.008,0.0
43,0.776,0.002,0.044,0.034,0.018,0.1,0.026
44,0.588,0.022,0.074,0.036,0.068,0.162,0.05
45,0.998,0.0,0.002,0.0,0.0,0.0,0.0
46,0.972,0.002,0.002,0.002,0.002,0.016,0.004
47,0.926,0.004,0.002,0.006,0.006,0.026,0.03
48,0.974,0.002,0.002,0.0,0.006,0.012,0.004
49,0.994,0.002,0.002,0.0,0.0,0.002,0.0
50,0.85,0.062,0.03,0.012,0.006,0.018,0.022
51,0.998,0.0,0.0,0.0,0.002,0.0,0.0
52,0.982,0.004,0.002,0.0,0.004,0.006,0.002
53,0.992,0.0,0.006,0.0,0.002,0.0,0.0
54,0.994,0.0,0.0,0.0,0.002,0.004,0.0
