,0,1,2,3,4,5,6
0,0.962,0.012,0.006,0.0,0.01,0.008,0.002
1,0.988,0.006,0.002,0.0,0.0,0.0,0.004
2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.978,0.0,0.012,0.002,0.002,0.002,0.004
4,0.866,0.048,0.024,0.016,0.016,0.016,0.014
5,0.998,0.0,0.002,0.0,0.0,0.0,0.0
6,0.76,0.028,0.024,0.042,0.064,0.064,0.018
7,0.994,0.002,0.0,0.0,0.0,0.002,0.002
8,0.878,0.018,0.048,0.008,0.004,0.016,0.028
9,0.972,0.008,0.01,0.002,0.004,0.002,0.002
10,0.996,0.0,0.0,0.0,0.0,0.004,0.0
11,0.998,0.0,0.002,0.0,0.0,0.0,0.0
12,0.98,0.012,0.002,0.004,0.0,0.0,0.002
13,0.996,0.0,0.002,0.0,0.002,0.0,0.0
14,0.998,0.0,0.0,0.0,0.0,0.0,0.002
15,0.988,0.008,0.002,0.0,0.0,0.002,0.0
16,0.998,0.0,0.002,0.0,0.0,0.0,0.0
17,0.978,0.002,0.004,0.004,0.0,0.002,0.01
18,0.908,0.05,0.024,0.008,0.004,0.0,0.006
19,0.996,0.002,0.0,0.0,0.0,0.0,0.002
20,0.962,0.012,0.008,0.002,0.006,0.006,0.004
21,0.994,0.002,0.002,0.0,0.0,0.0,0.002
22,0.768,0.05,0.05,0.004,0.02,0.052,0.056
23,0.962,0.012,0.004,0.01,0.002,0.002,0.008
24,0.918,0.018,0.02,0.014,0.006,0.008,0.016
25,0.982,0.0,0.0,0.002,0.01,0.004,0.002
26,0.982,0.002,0.008,0.0,0.0,0.004,0.004
27,0.862,0.094,0.026,0.002,0.006,0.004,0.006
28,0.934,0.048,0.012,0.0,0.0,0.0,0.006
29,0.972,0.002,0.018,0.0,0.0,0.008,0.0
30,0.976,0.004,0.012,0.0,0.0,0.006,0.002
31,0.832,0.032,0.058,0.01,0.014,0.028,0.026
32,0.974,0.018,0.004,0.0,0.0,0.004,0.0
33,0.652,0.036,0.034,0.028,0.058,0.076,0.116
34,0.616,0.05,0.026,0.054,0.04,0.174,0.04
35,0.97,0.006,0.006,0.0,0.002,0.012,0.004
36,0.892,0.014,0.046,0.01,0.004,0.018,0.016
37,0.988,0.004,0.004,0.0,0.0,0.002,0.002
38,0.996,0.0,0.0,0.0,0.002,0.002,0.0
39,0.982,0.004,0.008,0.002,0.002,0.0,0.002
40,0.998,0.0,0.0,0.0,0.002,0.0,0.0
41,0.984,0.0,0.008,0.002,0.006,0.0,0.0
42,0.998,0.002,0.0,0.0,0.0,0.0,0.0
43,0.938,0.022,0.012,0.002,0.006,0.006,0.014
44,0.982,0.004,0.004,0.0,0.002,0.002,0.006
45,0.72,0.036,0.084,0.042,0.03,0.028,0.06
46,0.984,0.002,0.004,0.002,0.008,0.0,0.0
47,0.962,0.008,0.02,0.002,0.002,0.0,0.006
48,0.932,0.04,0.004,0.002,0.004,0.002,0.016
49,0.992,0.006,0.002,0.0,0.0,0.0,0.0
50,0.994,0.004,0.0,0.0,0.002,0.0,0.0
51,0.97,0.002,0.014,0.002,0.004,0.004,0.004
52,0.976,0.014,0.0,0.0,0.0,0.0,0.01
53,0.996,0.002,0.0,0.0,0.0,0.002,0.0
54,0.644,0.062,0.046,0.054,0.068,0.086,0.04
55,0.992,0.006,0.002,0.0,0.0,0.0,0.0
56,0.91,0.032,0.02,0.0,0.004,0.014,0.02
57,0.956,0.006,0.016,0.0,0.0,0.014,0.008
58,0.954,0.014,0.01,0.0,0.0,0.01,0.012
59,0.918,0.05,0.008,0.004,0.0,0.004,0.016
60,0.942,0.022,0.008,0.0,0.006,0.002,0.02
61,0.84,0.004,0.03,0.022,0.03,0.052,0.022
62,0.99,0.0,0.0,0.004,0.006,0.0,0.0
63,0.994,0.002,0.0,0.002,0.0,0.002,0.0
64,0.986,0.002,0.002,0.002,0.008,0.0,0.0
65,0.994,0.0,0.002,0.0,0.0,0.002,0.002
66,0.676,0.162,0.02,0.052,0.022,0.032,0.036
67,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.978,0.008,0.006,0.0,0.002,0.006,0.0
69,0.756,0.02,0.058,0.042,0.012,0.086,0.026
70,0.516,0.042,0.042,0.044,0.056,0.23,0.07
71,0.972,0.01,0.002,0.0,0.008,0.002,0.006
72,0.98,0.002,0.002,0.002,0.0,0.006,0.008
73,0.99,0.002,0.006,0.0,0.0,0.0,0.002
74,0.972,0.0,0.004,0.004,0.006,0.012,0.002
75,0.986,0.008,0.004,0.0,0.0,0.002,0.0
76,0.996,0.002,0.002,0.0,0.0,0.0,0.0
77,0.982,0.0,0.006,0.002,0.004,0.004,0.002
78,0.924,0.016,0.006,0.0,0.002,0.008,0.044
79,0.998,0.0,0.0,0.002,0.0,0.0,0.0
80,0.998,0.0,0.002,0.0,0.0,0.0,0.0
81,0.984,0.006,0.008,0.0,0.002,0.0,0.0
82,0.996,0.0,0.002,0.0,0.002,0.0,0.0
83,0.986,0.0,0.002,0.0,0.004,0.0,0.008
84,0.982,0.0,0.008,0.002,0.002,0.004,0.002
85,0.958,0.004,0.01,0.004,0.006,0.018,0.0
86,0.95,0.006,0.0,0.006,0.006,0.01,0.022
87,0.686,0.016,0.034,0.034,0.012,0.076,0.142
88,0.98,0.002,0.0,0.002,0.008,0.008,0.0
89,0.994,0.002,0.0,0.0,0.0,0.002,0.002
90,0.982,0.008,0.004,0.002,0.002,0.002,0.0
91,0.996,0.002,0.0,0.0,0.002,0.0,0.0
92,0.962,0.002,0.028,0.004,0.002,0.002,0.0
93,0.908,0.018,0.002,0.022,0.008,0.016,0.026
94,0.998,0.0,0.0,0.002,0.0,0.0,0.0
95,0.994,0.002,0.004,0.0,0.0,0.0,0.0
