,0,1,2,3,4,5,6
0,0.996,0.0,0.0,0.0,0.0,0.004,0.0
1,0.934,0.006,0.006,0.004,0.0,0.05,0.0
2,0.962,0.004,0.024,0.0,0.006,0.0,0.004
3,0.804,0.014,0.026,0.038,0.026,0.07,0.022
4,0.5,0.078,0.088,0.022,0.026,0.146,0.14
5,0.478,0.068,0.072,0.042,0.044,0.13,0.166
6,0.924,0.014,0.028,0.006,0.006,0.018,0.004
7,0.95,0.004,0.01,0.002,0.006,0.012,0.016
8,0.66,0.098,0.058,0.014,0.018,0.066,0.086
9,0.892,0.046,0.026,0.01,0.002,0.018,0.006
10,0.982,0.004,0.006,0.004,0.0,0.002,0.002
11,0.96,0.012,0.014,0.004,0.006,0.002,0.002
12,0.942,0.008,0.024,0.008,0.002,0.006,0.01
13,0.84,0.076,0.034,0.01,0.016,0.02,0.004
14,0.97,0.004,0.006,0.006,0.002,0.006,0.006
15,0.992,0.0,0.002,0.0,0.002,0.002,0.002
16,0.958,0.006,0.008,0.002,0.002,0.002,0.022
17,0.988,0.004,0.004,0.002,0.002,0.0,0.0
18,0.992,0.0,0.006,0.0,0.0,0.0,0.002
19,0.978,0.0,0.02,0.0,0.0,0.002,0.0
20,0.998,0.0,0.002,0.0,0.0,0.0,0.0
21,0.988,0.0,0.0,0.0,0.0,0.004,0.008
22,0.998,0.002,0.0,0.0,0.0,0.0,0.0
23,0.982,0.006,0.01,0.0,0.0,0.0,0.002
24,0.958,0.026,0.002,0.004,0.0,0.002,0.008
25,0.992,0.0,0.004,0.0,0.0,0.002,0.002
26,0.988,0.002,0.0,0.002,0.0,0.0,0.008
27,0.998,0.0,0.002,0.0,0.0,0.0,0.0
28,0.976,0.008,0.004,0.002,0.0,0.006,0.004
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.97,0.016,0.002,0.002,0.0,0.0,0.01
31,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.994,0.0,0.002,0.0,0.0,0.004,0.0
33,0.982,0.004,0.004,0.0,0.004,0.004,0.002
34,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.978,0.0,0.004,0.004,0.002,0.01,0.002
36,0.94,0.01,0.0,0.006,0.002,0.032,0.01
37,0.968,0.004,0.016,0.006,0.006,0.0,0.0
38,0.996,0.0,0.0,0.0,0.0,0.002,0.002
39,0.952,0.03,0.01,0.002,0.0,0.002,0.004
40,0.984,0.002,0.004,0.004,0.004,0.002,0.0
41,0.96,0.008,0.006,0.004,0.006,0.0,0.016
42,0.992,0.0,0.006,0.002,0.0,0.0,0.0
43,0.99,0.0,0.004,0.0,0.002,0.002,0.002
44,0.998,0.0,0.0,0.0,0.0,0.002,0.0
45,0.984,0.004,0.004,0.002,0.002,0.004,0.0
46,0.978,0.002,0.006,0.008,0.0,0.006,0.0
47,0.734,0.01,0.024,0.02,0.01,0.09,0.112
48,0.974,0.002,0.006,0.0,0.002,0.014,0.002
49,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.996,0.0,0.004,0.0,0.0,0.0,0.0
52,0.992,0.0,0.0,0.002,0.004,0.0,0.002
53,0.964,0.004,0.002,0.008,0.01,0.006,0.006
54,0.998,0.0,0.0,0.0,0.0,0.002,0.0
55,0.976,0.0,0.0,0.002,0.002,0.018,0.002
56,0.992,0.0,0.002,0.0,0.0,0.0,0.006
57,0.858,0.0,0.0,0.006,0.002,0.124,0.01
58,0.992,0.002,0.0,0.002,0.002,0.0,0.002
59,0.986,0.006,0.002,0.0,0.0,0.0,0.006
60,0.996,0.002,0.0,0.0,0.0,0.0,0.002
61,0.92,0.028,0.006,0.036,0.0,0.006,0.004
62,0.994,0.0,0.002,0.0,0.002,0.0,0.002
63,0.998,0.0,0.0,0.0,0.0,0.0,0.002
64,0.984,0.002,0.002,0.004,0.004,0.0,0.004
65,0.996,0.0,0.004,0.0,0.0,0.0,0.0
66,0.998,0.0,0.002,0.0,0.0,0.0,0.0
67,0.858,0.042,0.03,0.008,0.01,0.03,0.022
68,0.968,0.0,0.008,0.004,0.002,0.008,0.01
69,0.982,0.004,0.004,0.002,0.002,0.004,0.002
70,0.914,0.052,0.018,0.0,0.006,0.002,0.008
71,0.958,0.002,0.018,0.006,0.002,0.008,0.006
72,1.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.994,0.0,0.002,0.0,0.0,0.004,0.0
74,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.964,0.018,0.006,0.008,0.0,0.004,0.0
76,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.964,0.008,0.002,0.006,0.008,0.01,0.002
78,0.972,0.002,0.004,0.008,0.0,0.01,0.004
79,0.998,0.0,0.0,0.002,0.0,0.0,0.0
80,0.976,0.004,0.0,0.0,0.0,0.008,0.012
81,0.98,0.004,0.002,0.008,0.004,0.002,0.0
82,0.998,0.002,0.0,0.0,0.0,0.0,0.0
83,0.7,0.172,0.048,0.01,0.014,0.022,0.034
84,0.972,0.0,0.002,0.008,0.0,0.014,0.004
85,0.994,0.002,0.002,0.0,0.0,0.002,0.0
86,0.868,0.108,0.006,0.002,0.004,0.002,0.01
87,0.932,0.0,0.008,0.006,0.006,0.032,0.016
88,0.574,0.068,0.12,0.042,0.042,0.128,0.026
89,0.642,0.196,0.024,0.01,0.018,0.052,0.058
90,0.938,0.01,0.0,0.008,0.002,0.04,0.002
91,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.994,0.0,0.0,0.0,0.002,0.004,0.0
95,0.994,0.002,0.0,0.0,0.0,0.004,0.0
96,0.984,0.012,0.0,0.0,0.0,0.002,0.002
97,0.996,0.0,0.0,0.0,0.004,0.0,0.0
98,0.92,0.02,0.024,0.004,0.002,0.018,0.012
99,0.93,0.032,0.012,0.004,0.004,0.014,0.004
100,0.974,0.018,0.0,0.0,0.0,0.002,0.006
101,0.968,0.018,0.002,0.002,0.0,0.004,0.006
102,0.926,0.022,0.018,0.0,0.004,0.008,0.022
103,0.9,0.032,0.036,0.0,0.004,0.004,0.024
104,0.93,0.024,0.026,0.002,0.004,0.004,0.01
105,0.986,0.0,0.008,0.004,0.0,0.002,0.0
106,0.976,0.006,0.01,0.008,0.0,0.0,0.0
107,0.982,0.004,0.008,0.004,0.002,0.0,0.0
108,0.998,0.0,0.0,0.0,0.0,0.002,0.0
109,0.728,0.004,0.144,0.046,0.032,0.042,0.004
110,0.932,0.008,0.0,0.01,0.0,0.046,0.004
111,0.992,0.0,0.002,0.002,0.002,0.002,0.0
112,0.994,0.002,0.002,0.0,0.0,0.002,0.0
113,0.996,0.0,0.002,0.002,0.0,0.0,0.0
114,0.874,0.03,0.014,0.002,0.008,0.038,0.034
115,0.994,0.0,0.002,0.0,0.0,0.004,0.0
116,0.996,0.0,0.002,0.0,0.0,0.002,0.0
117,0.998,0.0,0.0,0.0,0.0,0.002,0.0
118,0.992,0.002,0.004,0.0,0.002,0.0,0.0
119,0.99,0.002,0.0,0.0,0.0,0.006,0.002
120,0.924,0.022,0.002,0.004,0.016,0.018,0.014
121,0.996,0.0,0.0,0.0,0.0,0.004,0.0
122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.96,0.0,0.01,0.014,0.002,0.014,0.0
124,0.89,0.052,0.0,0.016,0.002,0.038,0.002
125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.868,0.048,0.026,0.01,0.006,0.034,0.008
127,0.904,0.022,0.004,0.048,0.012,0.01,0.0
128,0.91,0.018,0.046,0.004,0.01,0.006,0.006
129,0.928,0.04,0.002,0.004,0.006,0.012,0.008
130,0.946,0.012,0.026,0.004,0.006,0.006,0.0
131,0.002,0.994,0.0,0.002,0.0,0.0,0.002
132,0.008,0.99,0.0,0.0,0.0,0.002,0.0
133,0.0,0.988,0.002,0.002,0.006,0.002,0.0
134,0.0,1.0,0.0,0.0,0.0,0.0,0.0
135,0.0,1.0,0.0,0.0,0.0,0.0,0.0
