,0,1,2,3,4,5,6
0,0.978,0.002,0.0,0.002,0.006,0.008,0.004
1,0.98,0.0,0.004,0.0,0.006,0.01,0.0
2,0.976,0.0,0.012,0.008,0.004,0.0,0.0
3,0.838,0.052,0.024,0.004,0.016,0.044,0.022
4,0.558,0.066,0.106,0.026,0.02,0.09,0.134
5,0.99,0.004,0.0,0.0,0.004,0.0,0.002
6,0.968,0.012,0.006,0.002,0.008,0.004,0.0
7,0.904,0.022,0.032,0.0,0.004,0.012,0.026
8,0.954,0.004,0.014,0.006,0.01,0.002,0.01
9,0.99,0.0,0.0,0.0,0.004,0.006,0.0
10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.946,0.008,0.014,0.004,0.004,0.004,0.02
12,0.994,0.0,0.002,0.0,0.002,0.002,0.0
13,0.994,0.0,0.0,0.0,0.002,0.0,0.004
14,0.988,0.004,0.0,0.0,0.006,0.0,0.002
15,0.968,0.002,0.004,0.0,0.006,0.02,0.0
16,0.994,0.0,0.002,0.0,0.0,0.004,0.0
17,0.7,0.024,0.122,0.004,0.01,0.074,0.066
18,0.862,0.032,0.024,0.01,0.006,0.058,0.008
19,0.822,0.076,0.004,0.014,0.01,0.056,0.018
20,0.894,0.006,0.008,0.004,0.022,0.052,0.014
21,0.93,0.01,0.004,0.004,0.006,0.03,0.016
22,0.858,0.014,0.046,0.018,0.018,0.04,0.006
23,0.93,0.008,0.014,0.004,0.006,0.032,0.006
24,0.984,0.002,0.008,0.002,0.004,0.0,0.0
25,0.8,0.036,0.07,0.014,0.014,0.036,0.03
26,0.96,0.01,0.01,0.01,0.0,0.004,0.006
27,0.592,0.008,0.066,0.018,0.056,0.134,0.126
28,0.436,0.058,0.068,0.058,0.076,0.236,0.068
29,0.95,0.002,0.002,0.004,0.002,0.036,0.004
30,0.894,0.008,0.034,0.004,0.002,0.028,0.03
31,0.916,0.032,0.028,0.002,0.002,0.004,0.016
32,0.954,0.014,0.012,0.008,0.002,0.0,0.01
33,0.878,0.074,0.026,0.002,0.002,0.012,0.006
34,0.968,0.008,0.012,0.004,0.002,0.0,0.006
35,0.936,0.0,0.002,0.004,0.014,0.04,0.004
36,0.992,0.0,0.006,0.0,0.0,0.002,0.0
37,0.854,0.002,0.038,0.01,0.026,0.05,0.02
38,0.948,0.01,0.01,0.0,0.008,0.016,0.008
39,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.956,0.008,0.02,0.002,0.0,0.012,0.002
41,0.906,0.044,0.02,0.006,0.004,0.004,0.016
42,0.964,0.004,0.014,0.004,0.002,0.008,0.004
43,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.99,0.008,0.0,0.0,0.0,0.002,0.0
45,0.928,0.034,0.002,0.0,0.006,0.004,0.026
46,0.832,0.004,0.018,0.016,0.018,0.094,0.018
47,0.984,0.006,0.004,0.0,0.0,0.002,0.004
48,0.994,0.002,0.004,0.0,0.0,0.0,0.0
49,0.536,0.04,0.078,0.076,0.07,0.13,0.07
50,0.85,0.012,0.022,0.008,0.008,0.056,0.044
51,0.972,0.004,0.012,0.0,0.0,0.008,0.004
52,0.794,0.052,0.054,0.034,0.006,0.028,0.032
53,0.896,0.02,0.03,0.012,0.004,0.016,0.022
54,0.94,0.004,0.006,0.006,0.004,0.016,0.024
55,0.934,0.008,0.014,0.006,0.006,0.032,0.0
56,0.994,0.0,0.006,0.0,0.0,0.0,0.0
57,0.986,0.006,0.0,0.004,0.004,0.0,0.0
58,0.986,0.002,0.004,0.0,0.004,0.002,0.002
59,0.974,0.004,0.002,0.002,0.008,0.01,0.0
60,0.99,0.0,0.004,0.0,0.0,0.004,0.002
61,0.996,0.0,0.0,0.002,0.0,0.002,0.0
62,0.998,0.0,0.0,0.0,0.0,0.0,0.002
63,0.548,0.028,0.036,0.01,0.066,0.25,0.062
64,0.986,0.002,0.01,0.0,0.0,0.0,0.002
65,0.966,0.012,0.006,0.002,0.004,0.006,0.004
66,0.976,0.002,0.01,0.0,0.004,0.006,0.002
67,0.996,0.002,0.0,0.0,0.0,0.0,0.002
68,0.986,0.008,0.004,0.002,0.0,0.0,0.0
69,0.992,0.004,0.0,0.0,0.0,0.004,0.0
70,0.956,0.004,0.008,0.002,0.006,0.02,0.004
71,0.974,0.004,0.004,0.0,0.004,0.012,0.002
72,0.892,0.014,0.018,0.002,0.002,0.01,0.062
73,0.996,0.0,0.004,0.0,0.0,0.0,0.0
74,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.986,0.0,0.0,0.004,0.004,0.006,0.0
76,0.728,0.086,0.058,0.01,0.042,0.034,0.042
77,0.998,0.002,0.0,0.0,0.0,0.0,0.0
78,0.982,0.006,0.0,0.0,0.008,0.002,0.002
79,0.986,0.002,0.0,0.002,0.002,0.006,0.002
80,0.992,0.002,0.0,0.0,0.002,0.002,0.002
81,0.97,0.004,0.006,0.0,0.002,0.014,0.004
82,0.96,0.004,0.006,0.006,0.004,0.016,0.004
83,0.986,0.0,0.004,0.0,0.0,0.008,0.002
84,0.916,0.024,0.022,0.01,0.006,0.014,0.008
85,0.784,0.03,0.064,0.004,0.014,0.078,0.026
86,0.918,0.0,0.02,0.002,0.016,0.042,0.002
87,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.99,0.002,0.002,0.0,0.004,0.0,0.002
90,0.99,0.002,0.0,0.0,0.0,0.008,0.0
91,0.954,0.004,0.002,0.004,0.006,0.018,0.012
92,0.994,0.004,0.002,0.0,0.0,0.0,0.0
93,0.988,0.004,0.0,0.0,0.006,0.002,0.0
94,0.974,0.0,0.0,0.0,0.004,0.016,0.006
95,0.968,0.0,0.008,0.0,0.002,0.022,0.0
96,0.988,0.0,0.004,0.0,0.0,0.006,0.002
97,0.974,0.014,0.004,0.0,0.004,0.004,0.0
98,0.998,0.0,0.002,0.0,0.0,0.0,0.0
99,0.96,0.022,0.002,0.0,0.008,0.002,0.006
100,0.984,0.004,0.002,0.0,0.002,0.006,0.002
101,0.992,0.002,0.002,0.0,0.0,0.0,0.004
102,0.992,0.004,0.002,0.002,0.0,0.0,0.0
103,0.904,0.038,0.04,0.012,0.004,0.002,0.0
104,0.98,0.004,0.004,0.0,0.008,0.004,0.0
105,0.898,0.052,0.016,0.002,0.012,0.016,0.004
106,0.986,0.002,0.004,0.002,0.0,0.002,0.004
107,0.946,0.0,0.0,0.0,0.0,0.054,0.0
108,0.998,0.0,0.0,0.002,0.0,0.0,0.0
109,0.966,0.006,0.006,0.006,0.004,0.006,0.006
110,0.76,0.046,0.048,0.006,0.024,0.024,0.092
111,0.986,0.0,0.002,0.004,0.0,0.008,0.0
112,0.966,0.012,0.002,0.006,0.004,0.01,0.0
113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.996,0.0,0.0,0.0,0.002,0.002,0.0
116,0.966,0.002,0.018,0.008,0.0,0.004,0.002
117,0.974,0.0,0.006,0.0,0.006,0.014,0.0
118,0.904,0.004,0.026,0.006,0.008,0.038,0.014
119,0.936,0.018,0.002,0.006,0.004,0.03,0.004
120,0.864,0.036,0.034,0.016,0.03,0.02,0.0
121,0.944,0.0,0.002,0.006,0.012,0.032,0.004
122,0.95,0.008,0.018,0.0,0.002,0.0,0.022
123,0.982,0.0,0.008,0.0,0.002,0.008,0.0
